[PowderLattice 1]
2.0*thetadeg
  47.54585 1.0    -5    -6     2
  49.45840 1.0    -5    -6     3
  52.04808 1.0    -5    -6     4
  55.24977 1.0    -5    -6     5
  59.00255 1.0    -5    -6     6
  63.25632 1.0    -5    -6     7
  67.97569 1.0    -5    -6     8
  73.14204 1.0    -5    -6     9
  78.75528 1.0    -5    -6    10
  84.83639 1.0    -5    -6    11
  88.28087 1.0    -5    -5   -12
  81.66272 1.0    -5    -5   -11
  75.52249 1.0    -5    -5   -10
  69.81820 1.0    -5    -5    -9
  64.53244 1.0    -5    -5    -8
  59.66865 1.0    -5    -5    -7
  55.24977 1.0    -5    -5    -6
  51.31781 1.0    -5    -5    -5
  47.93294 1.0    -5    -5    -4
  45.17046 1.0    -5    -5    -3
  43.11361 1.0    -5    -5    -2
  41.84090 1.0    -5    -5    -1
  41.40962 1.0    -5    -5     0
  41.84090 1.0    -5    -5     1
  43.11361 1.0    -5    -5     2
  45.17046 1.0    -5    -5     3
  47.93294 1.0    -5    -5     4
  51.31781 1.0    -5    -5     5
  55.24977 1.0    -5    -5     6
  59.66865 1.0    -5    -5     7
  64.53244 1.0    -5    -5     8
  69.81820 1.0    -5    -5     9
  75.52249 1.0    -5    -5    10
  81.66272 1.0    -5    -5    11
  88.28087 1.0    -5    -5    12
  85.69878 1.0    -5    -4   -12
  79.04722 1.0    -5    -4   -11
  72.84246 1.0    -5    -4   -10
  67.04550 1.0    -5    -4    -9
  61.64065 1.0    -5    -4    -8
  56.63299 1.0    -5    -4    -7
  52.04808 1.0    -5    -4    -6
  47.93294 1.0    -5    -4    -5
  44.35680 1.0    -5    -4    -4
  41.40962 1.0    -5    -4    -3
  39.19497 1.0    -5    -4    -2
  37.81449 1.0    -5    -4    -1
  37.34474 1.0    -5    -4     0
  37.81449 1.0    -5    -4     1
  39.19497 1.0    -5    -4     2
  41.40962 1.0    -5    -4     3
  44.35680 1.0    -5    -4     4
  47.93294 1.0    -5    -4     5
  52.04808 1.0    -5    -4     6
  56.63299 1.0    -5    -4     7
  61.64065 1.0    -5    -4     8
  67.04550 1.0    -5    -4     9
  72.84246 1.0    -5    -4    10
  79.04722 1.0    -5    -4    11
  85.69878 1.0    -5    -4    12
  83.68468 1.0    -5    -3   -12
  76.99712 1.0    -5    -3   -11
  70.73122 1.0    -5    -3   -10
  64.84934 1.0    -5    -3    -9
  59.33617 1.0    -5    -3    -8
  54.19701 1.0    -5    -3    -7
  49.45840 1.0    -5    -3    -6
  45.17046 1.0    -5    -3    -5
  41.40962 1.0    -5    -3    -4
  38.27932 1.0    -5    -3    -3
  35.90407 1.0    -5    -3    -2
  34.41151 1.0    -5    -3    -1
  33.90126 1.0    -5    -3     0
  34.41151 1.0    -5    -3     1
  35.90407 1.0    -5    -3     2
  38.27932 1.0    -5    -3     3
  41.40962 1.0    -5    -3     4
  45.17046 1.0    -5    -3     5
  49.45840 1.0    -5    -3     6
  54.19701 1.0    -5    -3     7
  59.33617 1.0    -5    -3     8
  64.84934 1.0    -5    -3     9
  70.73122 1.0    -5    -3    10
  76.99712 1.0    -5    -3    11
  83.68468 1.0    -5    -3    12
  89.42703 1.0    -5    -2   -13
  82.24138 1.0    -5    -2   -12
  75.52249 1.0    -5    -2   -11
  69.20656 1.0    -5    -2   -10
  63.25632 1.0    -5    -2    -9
  57.65609 1.0    -5    -2    -8
  52.41050 1.0    -5    -2    -7
  47.54585 1.0    -5    -2    -6
  43.11361 1.0    -5    -2    -5
  39.19497 1.0    -5    -2    -4
  35.90407 1.0    -5    -2    -3
  33.38416 1.0    -5    -2    -2
  31.78833 1.0    -5    -2    -1
  31.24027 1.0    -5    -2     0
  31.78833 1.0    -5    -2     1
  33.38416 1.0    -5    -2     2
  35.90407 1.0    -5    -2     3
  39.19497 1.0    -5    -2     4
  43.11361 1.0    -5    -2     5
  47.54585 1.0    -5    -2     6
  52.41050 1.0    -5    -2     7
  57.65609 1.0    -5    -2     8
  63.25632 1.0    -5    -2     9
  69.20656 1.0    -5    -2    10
  75.52249 1.0    -5    -2    11
  82.24138 1.0    -5    -2    12
  89.42703 1.0    -5    -2    13
  88.56746 1.0    -5    -1   -13
  81.37307 1.0    -5    -1   -12
  74.63305 1.0    -5    -1   -11
  68.28438 1.0    -5    -1   -10
  62.28978 1.0    -5    -1    -9
  56.63299 1.0    -5    -1    -8
  51.31781 1.0    -5    -1    -7
  46.36989 1.0    -5    -1    -6
  41.84090 1.0    -5    -1    -5
  37.81449 1.0    -5    -1    -4
  34.41151 1.0    -5    -1    -3
  31.78833 1.0    -5    -1    -2
  30.11729 1.0    -5    -1    -1
  29.54136 1.0    -5    -1     0
  30.11729 1.0    -5    -1     1
  31.78833 1.0    -5    -1     2
  34.41151 1.0    -5    -1     3
  37.81449 1.0    -5    -1     4
  41.84090 1.0    -5    -1     5
  46.36989 1.0    -5    -1     6
  51.31781 1.0    -5    -1     7
  56.63299 1.0    -5    -1     8
  62.28978 1.0    -5    -1     9
  68.28438 1.0    -5    -1    10
  74.63305 1.0    -5    -1    11
  81.37307 1.0    -5    -1    12
  88.56746 1.0    -5    -1    13
  88.28087 1.0    -5     0   -13
  81.08320 1.0    -5     0   -12
  74.33573 1.0    -5     0   -11
  67.97569 1.0    -5     0   -10
  61.96570 1.0    -5     0    -9
  56.28929 1.0    -5     0    -8
  50.94988 1.0    -5     0    -7
  45.97278 1.0    -5     0    -6
  41.40962 1.0    -5     0    -5
  37.34474 1.0    -5     0    -4
  33.90126 1.0    -5     0    -3
  31.24027 1.0    -5     0    -2
  29.54136 1.0    -5     0    -1
  28.95502 1.0    -5     0     0
  29.54136 1.0    -5     0     1
  31.24027 1.0    -5     0     2
  33.90126 1.0    -5     0     3
  37.34474 1.0    -5     0     4
  41.40962 1.0    -5     0     5
  45.97278 1.0    -5     0     6
  50.94988 1.0    -5     0     7
  56.28929 1.0    -5     0     8
  61.96570 1.0    -5     0     9
  67.97569 1.0    -5     0    10
  74.33573 1.0    -5     0    11
  81.08320 1.0    -5     0    12
  88.28087 1.0    -5     0    13
  88.56746 1.0    -5     1   -13
  81.37307 1.0    -5     1   -12
  74.63305 1.0    -5     1   -11
  68.28438 1.0    -5     1   -10
  62.28978 1.0    -5     1    -9
  56.63299 1.0    -5     1    -8
  51.31781 1.0    -5     1    -7
  46.36989 1.0    -5     1    -6
  41.84090 1.0    -5     1    -5
  37.81449 1.0    -5     1    -4
  34.41151 1.0    -5     1    -3
  31.78833 1.0    -5     1    -2
  30.11729 1.0    -5     1    -1
  29.54136 1.0    -5     1     0
  30.11729 1.0    -5     1     1
  31.78833 1.0    -5     1     2
  34.41151 1.0    -5     1     3
  37.81449 1.0    -5     1     4
  41.84090 1.0    -5     1     5
  46.36989 1.0    -5     1     6
  51.31781 1.0    -5     1     7
  56.63299 1.0    -5     1     8
  62.28978 1.0    -5     1     9
  68.28438 1.0    -5     1    10
  74.63305 1.0    -5     1    11
  81.37307 1.0    -5     1    12
  88.56746 1.0    -5     1    13
  89.42703 1.0    -5     2   -13
  82.24138 1.0    -5     2   -12
  75.52249 1.0    -5     2   -11
  69.20656 1.0    -5     2   -10
  63.25632 1.0    -5     2    -9
  57.65609 1.0    -5     2    -8
  52.41050 1.0    -5     2    -7
  47.54585 1.0    -5     2    -6
  43.11361 1.0    -5     2    -5
  39.19497 1.0    -5     2    -4
  35.90407 1.0    -5     2    -3
  33.38416 1.0    -5     2    -2
  31.78833 1.0    -5     2    -1
  31.24027 1.0    -5     2     0
  31.78833 1.0    -5     2     1
  33.38416 1.0    -5     2     2
  35.90407 1.0    -5     2     3
  39.19497 1.0    -5     2     4
  43.11361 1.0    -5     2     5
  47.54585 1.0    -5     2     6
  52.41050 1.0    -5     2     7
  57.65609 1.0    -5     2     8
  63.25632 1.0    -5     2     9
  69.20656 1.0    -5     2    10
  75.52249 1.0    -5     2    11
  82.24138 1.0    -5     2    12
  89.42703 1.0    -5     2    13
  83.68468 1.0    -5     3   -12
  76.99712 1.0    -5     3   -11
  70.73122 1.0    -5     3   -10
  64.84934 1.0    -5     3    -9
  59.33617 1.0    -5     3    -8
  54.19701 1.0    -5     3    -7
  49.45840 1.0    -5     3    -6
  45.17046 1.0    -5     3    -5
  41.40962 1.0    -5     3    -4
  38.27932 1.0    -5     3    -3
  35.90407 1.0    -5     3    -2
  34.41151 1.0    -5     3    -1
  33.90126 1.0    -5     3     0
  34.41151 1.0    -5     3     1
  35.90407 1.0    -5     3     2
  38.27932 1.0    -5     3     3
  41.40962 1.0    -5     3     4
  45.17046 1.0    -5     3     5
  49.45840 1.0    -5     3     6
  54.19701 1.0    -5     3     7
  59.33617 1.0    -5     3     8
  64.84934 1.0    -5     3     9
  70.73122 1.0    -5     3    10
  76.99712 1.0    -5     3    11
  83.68468 1.0    -5     3    12
  85.69878 1.0    -5     4   -12
  79.04722 1.0    -5     4   -11
  72.84246 1.0    -5     4   -10
  67.04550 1.0    -5     4    -9
  61.64065 1.0    -5     4    -8
  56.63299 1.0    -5     4    -7
  52.04808 1.0    -5     4    -6
  47.93294 1.0    -5     4    -5
  44.35680 1.0    -5     4    -4
  41.40962 1.0    -5     4    -3
  39.19497 1.0    -5     4    -2
  37.81449 1.0    -5     4    -1
  37.34474 1.0    -5     4     0
  37.81449 1.0    -5     4     1
  39.19497 1.0    -5     4     2
  41.40962 1.0    -5     4     3
  44.35680 1.0    -5     4     4
  47.93294 1.0    -5     4     5
  52.04808 1.0    -5     4     6
  56.63299 1.0    -5     4     7
  61.64065 1.0    -5     4     8
  67.04550 1.0    -5     4     9
  72.84246 1.0    -5     4    10
  79.04722 1.0    -5     4    11
  85.69878 1.0    -5     4    12
  88.28087 1.0    -5     5   -12
  81.66272 1.0    -5     5   -11
  75.52249 1.0    -5     5   -10
  69.81820 1.0    -5     5    -9
  64.53244 1.0    -5     5    -8
  59.66865 1.0    -5     5    -7
  55.24977 1.0    -5     5    -6
  51.31781 1.0    -5     5    -5
  47.93294 1.0    -5     5    -4
  45.17046 1.0    -5     5    -3
  43.11361 1.0    -5     5    -2
  41.84090 1.0    -5     5    -1
  41.40962 1.0    -5     5     0
  41.84090 1.0    -5     5     1
  43.11361 1.0    -5     5     2
  45.17046 1.0    -5     5     3
  47.93294 1.0    -5     5     4
  51.31781 1.0    -5     5     5
  55.24977 1.0    -5     5     6
  59.66865 1.0    -5     5     7
  64.53244 1.0    -5     5     8
  69.81820 1.0    -5     5     9
  75.52249 1.0    -5     5    10
  81.66272 1.0    -5     5    11
  88.28087 1.0    -5     5    12
  84.83639 1.0    -5     6   -11
  78.75528 1.0    -5     6   -10
  73.14204 1.0    -5     6    -9
  67.97569 1.0    -5     6    -8
  63.25632 1.0    -5     6    -7
  59.00255 1.0    -5     6    -6
  55.24977 1.0    -5     6    -5
  52.04808 1.0    -5     6    -4
  49.45840 1.0    -5     6    -3
  47.54585 1.0    -5     6    -2
  46.36989 1.0    -5     6    -1
  45.97278 1.0    -5     6     0
  46.36989 1.0    -5     6     1
  47.54585 1.0    -5     6     2
  49.45840 1.0    -5     6     3
  52.04808 1.0    -5     6     4
  55.24977 1.0    -5     6     5
  59.00255 1.0    -5     6     6
  63.25632 1.0    -5     6     7
  67.97569 1.0    -5     6     8
  73.14204 1.0    -5     6     9
  78.75528 1.0    -5     6    10
  84.83639 1.0    -5     6    11
  88.56746 1.0    -5     7   -11
  82.53041 1.0    -5     7   -10
  76.99712 1.0    -5     7    -9
  71.94077 1.0    -5     7    -8
  67.35626 1.0    -5     7    -7
  63.25632 1.0    -5     7    -6
  59.66865 1.0    -5     7    -5
  56.63299 1.0    -5     7    -4
  54.19701 1.0    -5     7    -3
  52.41050 1.0    -5     7    -2
  51.31781 1.0    -5     7    -1
  50.94988 1.0    -5     7     0
  51.31781 1.0    -5     7     1
  52.41050 1.0    -5     7     2
  54.19701 1.0    -5     7     3
  56.63299 1.0    -5     7     4
  59.66865 1.0    -5     7     5
  63.25632 1.0    -5     7     6
  67.35626 1.0    -5     7     7
  71.94077 1.0    -5     7     8
  76.99712 1.0    -5     7     9
  82.53041 1.0    -5     7    10
  88.56746 1.0    -5     7    11
  86.84714 1.0    -5     8   -10
  81.37307 1.0    -5     8    -9
  76.40838 1.0    -5     8    -8
  71.94077 1.0    -5     8    -7
  67.97569 1.0    -5     8    -6
  64.53244 1.0    -5     8    -5
  61.64065 1.0    -5     8    -4
  59.33617 1.0    -5     8    -3
  57.65609 1.0    -5     8    -2
  56.63299 1.0    -5     8    -1
  56.28929 1.0    -5     8     0
  56.63299 1.0    -5     8     1
  57.65609 1.0    -5     8     2
  59.33617 1.0    -5     8     3
  61.64065 1.0    -5     8     4
  64.53244 1.0    -5     8     5
  67.97569 1.0    -5     8     6
  71.94077 1.0    -5     8     7
  76.40838 1.0    -5     8     8
  81.37307 1.0    -5     8     9
  86.84714 1.0    -5     8    10
  86.27315 1.0    -5     9    -9
  81.37307 1.0    -5     9    -8
  76.99712 1.0    -5     9    -7
  73.14204 1.0    -5     9    -6
  69.81820 1.0    -5     9    -5
  67.04550 1.0    -5     9    -4
  64.84934 1.0    -5     9    -3
  63.25632 1.0    -5     9    -2
  62.28978 1.0    -5     9    -1
  61.96570 1.0    -5     9     0
  62.28978 1.0    -5     9     1
  63.25632 1.0    -5     9     2
  64.84934 1.0    -5     9     3
  67.04550 1.0    -5     9     4
  69.81820 1.0    -5     9     5
  73.14204 1.0    -5     9     6
  76.99712 1.0    -5     9     7
  81.37307 1.0    -5     9     8
  86.27315 1.0    -5     9     9
  86.84714 1.0    -5    10    -8
  82.53041 1.0    -5    10    -7
  78.75528 1.0    -5    10    -6
  75.52249 1.0    -5    10    -5
  72.84246 1.0    -5    10    -4
  70.73122 1.0    -5    10    -3
  69.20656 1.0    -5    10    -2
  68.28438 1.0    -5    10    -1
  67.97569 1.0    -5    10     0
  68.28438 1.0    -5    10     1
  69.20656 1.0    -5    10     2
  70.73122 1.0    -5    10     3
  72.84246 1.0    -5    10     4
  75.52249 1.0    -5    10     5
  78.75528 1.0    -5    10     6
  82.53041 1.0    -5    10     7
  86.84714 1.0    -5    10     8
  88.56746 1.0    -5    11    -7
  84.83639 1.0    -5    11    -6
  81.66272 1.0    -5    11    -5
  79.04722 1.0    -5    11    -4
  76.99712 1.0    -5    11    -3
  75.52249 1.0    -5    11    -2
  74.63305 1.0    -5    11    -1
  74.33573 1.0    -5    11     0
  74.63305 1.0    -5    11     1
  75.52249 1.0    -5    11     2
  76.99712 1.0    -5    11     3
  79.04722 1.0    -5    11     4
  81.66272 1.0    -5    11     5
  84.83639 1.0    -5    11     6
  88.56746 1.0    -5    11     7
  88.28087 1.0    -5    12    -5
  85.69878 1.0    -5    12    -4
  83.68468 1.0    -5    12    -3
  82.24138 1.0    -5    12    -2
  81.37307 1.0    -5    12    -1
  81.08320 1.0    -5    12     0
  81.37307 1.0    -5    12     1
  82.24138 1.0    -5    12     2
  83.68468 1.0    -5    12     3
  85.69878 1.0    -5    12     4
  88.28087 1.0    -5    12     5
  89.42703 1.0    -5    13    -2
  88.56746 1.0    -5    13    -1
  88.28087 1.0    -5    13     0
  88.56746 1.0    -5    13     1
  89.42703 1.0    -5    13     2
  90.28648 1.0    -4   -13    -4
  88.28087 1.0    -4   -13    -3
  86.84714 1.0    -4   -13    -2
  85.98601 1.0    -4   -13    -1
  85.69878 1.0    -4   -13     0
  85.98601 1.0    -4   -13     1
  86.84714 1.0    -4   -13     2
  88.28087 1.0    -4   -13     3
  90.28648 1.0    -4   -13     4
  88.85401 1.0    -4   -12    -6
  85.69878 1.0    -4   -12    -5
  83.10790 1.0    -4   -12    -4
  81.08320 1.0    -4   -12    -3
  79.63024 1.0    -4   -12    -2
  78.75528 1.0    -4   -12    -1
  78.46304 1.0    -4   -12     0
  78.75528 1.0    -4   -12     1
  79.63024 1.0    -4   -12     2
  81.08320 1.0    -4   -12     3
  83.10790 1.0    -4   -12     4
  85.69878 1.0    -4   -12     5
  88.85401 1.0    -4   -12     6
  90.28648 1.0    -4   -11    -8
  85.98601 1.0    -4   -11    -7
  82.24138 1.0    -4   -11    -6
  79.04722 1.0    -4   -11    -5
  76.40838 1.0    -4   -11    -4
  74.33573 1.0    -4   -11    -3
  72.84246 1.0    -4   -11    -2
  71.94077 1.0    -4   -11    -1
  71.63919 1.0    -4   -11     0
  71.94077 1.0    -4   -11     1
  72.84246 1.0    -4   -11     2
  74.33573 1.0    -4   -11     3
  76.40838 1.0    -4   -11     4
  79.04722 1.0    -4   -11     5
  82.24138 1.0    -4   -11     6
  85.98601 1.0    -4   -11     7
  90.28648 1.0    -4   -11     8
  89.14053 1.0    -4   -10    -9
  84.26083 1.0    -4   -10    -8
  79.92134 1.0    -4   -10    -7
  76.11346 1.0    -4   -10    -6
  72.84246 1.0    -4   -10    -5
  70.12313 1.0    -4   -10    -4
  67.97569 1.0    -4   -10    -3
  66.42182 1.0    -4   -10    -2
  65.48068 1.0    -4   -10    -1
  65.16541 1.0    -4   -10     0
  65.48068 1.0    -4   -10     1
  66.42182 1.0    -4   -10     2
  67.97569 1.0    -4   -10     3
  70.12313 1.0    -4   -10     4
  72.84246 1.0    -4   -10     5
  76.11346 1.0    -4   -10     6
  79.92134 1.0    -4   -10     7
  84.26083 1.0    -4   -10     8
  89.14053 1.0    -4   -10     9
  89.14053 1.0    -4    -9   -10
  83.68468 1.0    -4    -9    -9
  78.75528 1.0    -4    -9    -8
  74.33573 1.0    -4    -9    -7
  70.42746 1.0    -4    -9    -6
  67.04550 1.0    -4    -9    -5
  64.21471 1.0    -4    -9    -4
  61.96570 1.0    -4    -9    -3
  60.33025 1.0    -4    -9    -2
  59.33617 1.0    -4    -9    -1
  59.00255 1.0    -4    -9     0
  59.33617 1.0    -4    -9     1
  60.33025 1.0    -4    -9     2
  61.96570 1.0    -4    -9     3
  64.21471 1.0    -4    -9     4
  67.04550 1.0    -4    -9     5
  70.42746 1.0    -4    -9     6
  74.33573 1.0    -4    -9     7
  78.75528 1.0    -4    -9     8
  83.68468 1.0    -4    -9     9
  89.14053 1.0    -4    -9    10
  90.28648 1.0    -4    -8   -11
  84.26083 1.0    -4    -8   -10
  78.75528 1.0    -4    -8    -9
  73.73980 1.0    -4    -8    -8
  69.20656 1.0    -4    -8    -7
  65.16541 1.0    -4    -8    -6
  61.64065 1.0    -4    -8    -5
  58.66775 1.0    -4    -8    -4
  56.28929 1.0    -4    -8    -3
  54.54946 1.0    -4    -8    -2
  53.48737 1.0    -4    -8    -1
  53.13010 1.0    -4    -8     0
  53.48737 1.0    -4    -8     1
  54.54946 1.0    -4    -8     2
  56.28929 1.0    -4    -8     3
  58.66775 1.0    -4    -8     4
  61.64065 1.0    -4    -8     5
  65.16541 1.0    -4    -8     6
  69.20656 1.0    -4    -8     7
  73.73980 1.0    -4    -8     8
  78.75528 1.0    -4    -8     9
  84.26083 1.0    -4    -8    10
  90.28648 1.0    -4    -8    11
  85.98601 1.0    -4    -7   -11
  79.92134 1.0    -4    -7   -10
  74.33573 1.0    -4    -7    -9
  69.20656 1.0    -4    -7    -8
  64.53244 1.0    -4    -7    -7
  60.33025 1.0    -4    -7    -6
  56.63299 1.0    -4    -7    -5
  53.48737 1.0    -4    -7    -4
  50.94988 1.0    -4    -7    -3
  49.08035 1.0    -4    -7    -2
  47.93294 1.0    -4    -7    -1
  47.54585 1.0    -4    -7     0
  47.93294 1.0    -4    -7     1
  49.08035 1.0    -4    -7     2
  50.94988 1.0    -4    -7     3
  53.48737 1.0    -4    -7     4
  56.63299 1.0    -4    -7     5
  60.33025 1.0    -4    -7     6
  64.53244 1.0    -4    -7     7
  69.20656 1.0    -4    -7     8
  74.33573 1.0    -4    -7     9
  79.92134 1.0    -4    -7    10
  85.98601 1.0    -4    -7    11
  88.85401 1.0    -4    -6   -12
  82.24138 1.0    -4    -6   -11
  76.11346 1.0    -4    -6   -10
  70.42746 1.0    -4    -6    -9
  65.16541 1.0    -4    -6    -8
  60.33025 1.0    -4    -6    -7
  55.94420 1.0    -4    -6    -6
  52.04808 1.0    -4    -6    -5
  48.70013 1.0    -4    -6    -4
  45.97278 1.0    -4    -6    -3
  43.94552 1.0    -4    -6    -2
  42.69278 1.0    -4    -6    -1
  42.26858 1.0    -4    -6     0
  42.69278 1.0    -4    -6     1
  43.94552 1.0    -4    -6     2
  45.97278 1.0    -4    -6     3
  48.70013 1.0    -4    -6     4
  52.04808 1.0    -4    -6     5
  55.94420 1.0    -4    -6     6
  60.33025 1.0    -4    -6     7
  65.16541 1.0    -4    -6     8
  70.42746 1.0    -4    -6     9
  76.11346 1.0    -4    -6    10
  82.24138 1.0    -4    -6    11
  88.85401 1.0    -4    -6    12
  85.69878 1.0    -4    -5   -12
  79.04722 1.0    -4    -5   -11
  72.84246 1.0    -4    -5   -10
  67.04550 1.0    -4    -5    -9
  61.64065 1.0    -4    -5    -8
  56.63299 1.0    -4    -5    -7
  52.04808 1.0    -4    -5    -6
  47.93294 1.0    -4    -5    -5
  44.35680 1.0    -4    -5    -4
  41.40962 1.0    -4    -5    -3
  39.19497 1.0    -4    -5    -2
  37.81449 1.0    -4    -5    -1
  37.34474 1.0    -4    -5     0
  37.81449 1.0    -4    -5     1
  39.19497 1.0    -4    -5     2
  41.40962 1.0    -4    -5     3
  44.35680 1.0    -4    -5     4
  47.93294 1.0    -4    -5     5
  52.04808 1.0    -4    -5     6
  56.63299 1.0    -4    -5     7
  61.64065 1.0    -4    -5     8
  67.04550 1.0    -4    -5     9
  72.84246 1.0    -4    -5    10
  79.04722 1.0    -4    -5    11
  85.69878 1.0    -4    -5    12
  90.28648 1.0    -4    -4   -13
  83.10790 1.0    -4    -4   -12
  76.40838 1.0    -4    -4   -11
  70.12313 1.0    -4    -4   -10
  64.21471 1.0    -4    -4    -9
  58.66775 1.0    -4    -4    -8
  53.48737 1.0    -4    -4    -7
  48.70013 1.0    -4    -4    -6
  44.35680 1.0    -4    -4    -5
  40.53580 1.0    -4    -4    -4
  37.34474 1.0    -4    -4    -3
  34.91521 1.0    -4    -4    -2
  33.38416 1.0    -4    -4    -1
  32.85988 1.0    -4    -4     0
  33.38416 1.0    -4    -4     1
  34.91521 1.0    -4    -4     2
  37.34474 1.0    -4    -4     3
  40.53580 1.0    -4    -4     4
  44.35680 1.0    -4    -4     5
  48.70013 1.0    -4    -4     6
  53.48737 1.0    -4    -4     7
  58.66775 1.0    -4    -4     8
  64.21471 1.0    -4    -4     9
  70.12313 1.0    -4    -4    10
  76.40838 1.0    -4    -4    11
  83.10790 1.0    -4    -4    12
  90.28648 1.0    -4    -4    13
  88.28087 1.0    -4    -3   -13
  81.08320 1.0    -4    -3   -12
  74.33573 1.0    -4    -3   -11
  67.97569 1.0    -4    -3   -10
  61.96570 1.0    -4    -3    -9
  56.28929 1.0    -4    -3    -8
  50.94988 1.0    -4    -3    -7
  45.97278 1.0    -4    -3    -6
  41.40962 1.0    -4    -3    -5
  37.34474 1.0    -4    -3    -4
  33.90126 1.0    -4    -3    -3
  31.24027 1.0    -4    -3    -2
  29.54136 1.0    -4    -3    -1
  28.95502 1.0    -4    -3     0
  29.54136 1.0    -4    -3     1
  31.24027 1.0    -4    -3     2
  33.90126 1.0    -4    -3     3
  37.34474 1.0    -4    -3     4
  41.40962 1.0    -4    -3     5
  45.97278 1.0    -4    -3     6
  50.94988 1.0    -4    -3     7
  56.28929 1.0    -4    -3     8
  61.96570 1.0    -4    -3     9
  67.97569 1.0    -4    -3    10
  74.33573 1.0    -4    -3    11
  81.08320 1.0    -4    -3    12
  88.28087 1.0    -4    -3    13
  86.84714 1.0    -4    -2   -13
  79.63024 1.0    -4    -2   -12
  72.84246 1.0    -4    -2   -11
  66.42182 1.0    -4    -2   -10
  60.33025 1.0    -4    -2    -9
  54.54946 1.0    -4    -2    -8
  49.08035 1.0    -4    -2    -7
  43.94552 1.0    -4    -2    -6
  39.19497 1.0    -4    -2    -5
  34.91521 1.0    -4    -2    -4
  31.24027 1.0    -4    -2    -3
  28.35764 1.0    -4    -2    -2
  26.49157 1.0    -4    -2    -1
  25.84193 1.0    -4    -2     0
  26.49157 1.0    -4    -2     1
  28.35764 1.0    -4    -2     2
  31.24027 1.0    -4    -2     3
  34.91521 1.0    -4    -2     4
  39.19497 1.0    -4    -2     5
  43.94552 1.0    -4    -2     6
  49.08035 1.0    -4    -2     7
  54.54946 1.0    -4    -2     8
  60.33025 1.0    -4    -2     9
  66.42182 1.0    -4    -2    10
  72.84246 1.0    -4    -2    11
  79.63024 1.0    -4    -2    12
  86.84714 1.0    -4    -2    13
  85.98601 1.0    -4    -1   -13
  78.75528 1.0    -4    -1   -12
  71.94077 1.0    -4    -1   -11
  65.48068 1.0    -4    -1   -10
  59.33617 1.0    -4    -1    -9
  53.48737 1.0    -4    -1    -8
  47.93294 1.0    -4    -1    -7
  42.69278 1.0    -4    -1    -6
  37.81449 1.0    -4    -1    -5
  33.38416 1.0    -4    -1    -4
  29.54136 1.0    -4    -1    -3
  26.49157 1.0    -4    -1    -2
  24.49465 1.0    -4    -1    -1
  23.79427 1.0    -4    -1     0
  24.49465 1.0    -4    -1     1
  26.49157 1.0    -4    -1     2
  29.54136 1.0    -4    -1     3
  33.38416 1.0    -4    -1     4
  37.81449 1.0    -4    -1     5
  42.69278 1.0    -4    -1     6
  47.93294 1.0    -4    -1     7
  53.48737 1.0    -4    -1     8
  59.33617 1.0    -4    -1     9
  65.48068 1.0    -4    -1    10
  71.94077 1.0    -4    -1    11
  78.75528 1.0    -4    -1    12
  85.98601 1.0    -4    -1    13
  85.69878 1.0    -4     0   -13
  78.46304 1.0    -4     0   -12
  71.63919 1.0    -4     0   -11
  65.16541 1.0    -4     0   -10
  59.00255 1.0    -4     0    -9
  53.13010 1.0    -4     0    -8
  47.54585 1.0    -4     0    -7
  42.26858 1.0    -4     0    -6
  37.34474 1.0    -4     0    -5
  32.85988 1.0    -4     0    -4
  28.95502 1.0    -4     0    -3
  25.84193 1.0    -4     0    -2
  23.79427 1.0    -4     0    -1
  23.07392 1.0    -4     0     0
  23.79427 1.0    -4     0     1
  25.84193 1.0    -4     0     2
  28.95502 1.0    -4     0     3
  32.85988 1.0    -4     0     4
  37.34474 1.0    -4     0     5
  42.26858 1.0    -4     0     6
  47.54585 1.0    -4     0     7
  53.13010 1.0    -4     0     8
  59.00255 1.0    -4     0     9
  65.16541 1.0    -4     0    10
  71.63919 1.0    -4     0    11
  78.46304 1.0    -4     0    12
  85.69878 1.0    -4     0    13
  85.98601 1.0    -4     1   -13
  78.75528 1.0    -4     1   -12
  71.94077 1.0    -4     1   -11
  65.48068 1.0    -4     1   -10
  59.33617 1.0    -4     1    -9
  53.48737 1.0    -4     1    -8
  47.93294 1.0    -4     1    -7
  42.69278 1.0    -4     1    -6
  37.81449 1.0    -4     1    -5
  33.38416 1.0    -4     1    -4
  29.54136 1.0    -4     1    -3
  26.49157 1.0    -4     1    -2
  24.49465 1.0    -4     1    -1
  23.79427 1.0    -4     1     0
  24.49465 1.0    -4     1     1
  26.49157 1.0    -4     1     2
  29.54136 1.0    -4     1     3
  33.38416 1.0    -4     1     4
  37.81449 1.0    -4     1     5
  42.69278 1.0    -4     1     6
  47.93294 1.0    -4     1     7
  53.48737 1.0    -4     1     8
  59.33617 1.0    -4     1     9
  65.48068 1.0    -4     1    10
  71.94077 1.0    -4     1    11
  78.75528 1.0    -4     1    12
  85.98601 1.0    -4     1    13
  86.84714 1.0    -4     2   -13
  79.63024 1.0    -4     2   -12
  72.84246 1.0    -4     2   -11
  66.42182 1.0    -4     2   -10
  60.33025 1.0    -4     2    -9
  54.54946 1.0    -4     2    -8
  49.08035 1.0    -4     2    -7
  43.94552 1.0    -4     2    -6
  39.19497 1.0    -4     2    -5
