M27_Mo2C/1	
θ/2θ, °	Intensity, cps
20.0100002288818	16622.146484375
20.0200004577637	16299.0927734375
20.0300006866455	16251.7138671875
20.0400009155273	16530.34765625
20.0499992370605	16793.310546875
20.0599994659424	16714.61328125
20.0699996948242	16471.921875
20.0799999237061	16385.078125
20.0900001525879	16345.1455078125
20.1000003814697	16444.7578125
20.1100006103516	16823.3671875
20.1200008392334	16661.06640625
20.1299991607666	16499.556640625
20.1399993896484	16551.5
20.1499996185303	16628.83984375
20.1599998474121	16524.033203125
20.1700000762939	16701.921875
20.1800003051758	16584.95703125
20.1900005340576	16505.701171875
20.2000007629395	16387.263671875
20.2099990844727	16613.42578125
20.2199993133545	16436.54296875
20.2299995422363	16365.54296875
20.2399997711182	16578.853515625
20.25	16405.638671875
20.2600002288818	16594.494140625
20.2700004577637	16650.171875
20.2800006866455	16373.208984375
20.2900009155273	16237.466796875
20.2999992370605	16318.68359375
20.3099994659424	16530.78125
20.3199996948242	16619.818359375
20.3299999237061	16482.279296875
20.3400001525879	16260.767578125
20.3500003814697	16581.435546875
20.3600006103516	16766.607421875
20.3700008392334	16427.99609375
20.3799991607666	16415.365234375
20.3899993896484	16438.35546875
20.3999996185303	16149.43359375
20.4099998474121	15923.908203125
20.4200000762939	16360.833984375
20.4300003051758	16538.68359375
20.4400005340576	16268.677734375
20.4500007629395	16034.431640625
20.4599990844727	16003.447265625
20.4699993133545	16248.36328125
20.4799995422363	16401.64453125
20.4899997711182	16348.61328125
20.5	16402.66015625
20.5100002288818	16382.47265625
20.5200004577637	16245.951171875
20.5300006866455	16137.453125
20.5400009155273	16291.7412109375
20.5499992370605	16174.875
20.5599994659424	15936.3994140625
20.5699996948242	16072.23828125
20.5799999237061	16195.1318359375
20.5900001525879	16351.9208984375
20.6000003814697	16248.6806640625
20.6100006103516	16299.4462890625
20.6200008392334	16421.080078125
20.6299991607666	16294.2255859375
20.6399993896484	15957.689453125
20.6499996185303	15953.234375
20.6599998474121	16120.296875
20.6700000762939	16146.4267578125
20.6800003051758	16211.71875
20.6900005340576	16248.8623046875
20.7000007629395	16142.4755859375
20.7099990844727	16123.2021484375
20.7199993133545	16147.8701171875
20.7299995422363	16227.0751953125
20.7399997711182	16314.025390625
20.75	16348.314453125
20.7600002288818	16529.4453125
20.7700004577637	16853.158203125
20.7800006866455	16883.416015625
20.7900009155273	16575.681640625
20.7999992370605	16196.625
20.8099994659424	16070.90234375
20.8199996948242	16387.59765625
20.8299999237061	16406.630859375
20.8400001525879	16246.9951171875
20.8500003814697	16326.458984375
20.8600006103516	16161.3828125
20.8700008392334	15961.447265625
20.8799991607666	16013.07421875
20.8899993896484	16246.39453125
20.8999996185303	16238.6826171875
20.9099998474121	16086.59375
20.9200000762939	16052.7158203125
20.9300003051758	16273.341796875
20.9400005340576	16177.4951171875
20.9500007629395	15846.44921875
20.9599990844727	15835.748046875
20.9699993133545	15910.16796875
20.9799995422363	15902.212890625
20.9899997711182	15836.0654296875
21	15960.9140625
21.0100002288818	16182.5986328125
21.0200004577637	16050.248046875
21.0300006866455	15858.3330078125
21.0400009155273	15996.27734375
21.0499992370605	16069.119140625
21.0599994659424	16042.384765625
21.0699996948242	16194.892578125
21.0799999237061	16333.71484375
21.0900001525879	16354.25
21.1000003814697	16269.34375
21.1100006103516	15997.416015625
21.1200008392334	15980.9814453125
21.1299991607666	16137.4658203125
21.1399993896484	16116.578125
21.1499996185303	15991.4091796875
21.1599998474121	15899.9912109375
21.1700000762939	16049.53515625
21.1800003051758	16382.048828125
21.1900005340576	16694.78125
21.2000007629395	16487.326171875
21.2099990844727	16100.8876953125
21.2199993133545	16246.216796875
21.2299995422363	16168.740234375
21.2399997711182	15826.0009765625
21.25	15986.048828125
21.2600002288818	16369.7666015625
21.2700004577637	16312.240234375
21.2800006866455	16122.6142578125
21.2900009155273	16119.5712890625
21.2999992370605	16281.2509765625
21.3099994659424	16394.376953125
21.3199996948242	15888.068359375
21.3299999237061	15318.4306640625
21.3400001525879	15325.255859375
21.3500003814697	15818.30078125
21.3600006103516	16119.59765625
21.3700008392334	16243.2548828125
21.3799991607666	15922.0966796875
21.3899993896484	15529.8330078125
21.3999996185303	15975.115234375
21.4099998474121	16292.1279296875
21.4200000762939	16071.166015625
21.4300003051758	16018.1748046875
21.4400005340576	16136.0966796875
21.4500007629395	16100
21.4599990844727	15925.3515625
21.4699993133545	15921.0244140625
21.4799995422363	16049.7314453125
21.4899997711182	15814.337890625
21.5	15891.123046875
21.5100002288818	16304.2900390625
21.5200004577637	16312.794921875
21.5300006866455	15849.6279296875
21.5400009155273	15511.2412109375
21.5499992370605	15444.2314453125
21.5599994659424	15672.6611328125
21.5699996948242	16008.8291015625
21.5799999237061	16136.439453125
21.5900001525879	16046.509765625
21.6000003814697	15843.4384765625
21.6100006103516	15705.005859375
21.6200008392334	15924.1162109375
21.6299991607666	16042.2685546875
21.6399993896484	15630.7158203125
21.6499996185303	15680.0595703125
21.6599998474121	16166.6669921875
21.6700000762939	15961.4638671875
21.6800003051758	15729.1669921875
21.6900005340576	15788.1533203125
21.7000007629395	15762.328125
21.7099990844727	15844.9677734375
21.7199993133545	15829.6650390625
21.7299995422363	15761.3955078125
21.7399997711182	16096.6416015625
21.75	16071.6943359375
21.7600002288818	15855.3740234375
21.7700004577637	15991.08984375
21.7800006866455	16090.29296875
21.7900009155273	15689.9873046875
21.7999992370605	15415.486328125
21.8099994659424	15607.8603515625
21.8199996948242	15526.6279296875
21.8299999237061	15586.8095703125
21.8400001525879	15635.0947265625
21.8500003814697	15593.099609375
21.8600006103516	15575.7587890625
21.8700008392334	15473.0341796875
21.8799991607666	15531.2802734375
21.8899993896484	15468.693359375
21.8999996185303	15342.693359375
21.9099998474121	15590.755859375
21.9200000762939	15887.609375
21.9300003051758	15841.6669921875
21.9400005340576	15918.556640625
21.9500007629395	15952.3095703125
21.9599990844727	15846.48046875
21.9699993133545	15864.001953125
21.9799995422363	15656.041015625
21.9899997711182	15417.625
22	15532.482421875
22.0100002288818	15757.31640625
22.0200004577637	15763.3974609375
22.0300006866455	15769.080078125
22.0400009155273	15639.6787109375
22.0499992370605	15324.30859375
22.0599994659424	15026.6611328125
22.0699996948242	15161.767578125
22.0799999237061	15711.2958984375
22.0900001525879	16104.8798828125
22.1000003814697	15544.1484375
22.1100006103516	15503.2568359375
22.1200008392334	15797.626953125
22.1299991607666	15665.8935546875
22.1399993896484	15387.6484375
22.1499996185303	15497.12890625
22.1599998474121	15889.7314453125
22.1700000762939	15932.8544921875
22.1800003051758	15408.6396484375
22.1900005340576	15078.2373046875
22.2000007629395	15255.533203125
22.2099990844727	15512.71875
22.2199993133545	15561.5888671875
22.2299995422363	15660.896484375
22.2399997711182	15187.56640625
22.25	14887.955078125
22.2600002288818	15228.6337890625
22.2700004577637	15366.4853515625
22.2800006866455	15227.7099609375
22.2900009155273	15301.998046875
22.2999992370605	15576.341796875
22.3099994659424	15312.982421875
22.3199996948242	15444.681640625
22.3299999237061	15563.4345703125
22.3400001525879	15777.3876953125
22.3500003814697	15607.82421875
22.3600006103516	15521.0478515625
22.3700008392334	15421.4052734375
22.3799991607666	15731.412109375
22.3899993896484	15644.0947265625
22.3999996185303	15602.1650390625
22.4099998474121	15733.3330078125
22.4200000762939	15610.8828125
22.4300003051758	15440.193359375
22.4400005340576	15691.876953125
22.4500007629395	15756.3955078125
22.4599990844727	15649.0107421875
22.4699993133545	15460.8759765625
22.4799995422363	15456.5458984375
22.4899997711182	15584.390625
22.5	15800.564453125
22.5100002288818	15416.890625
22.5200004577637	15276.38671875
22.5300006866455	15308.984375
22.5400009155273	15235.85546875
22.5499992370605	15312.3583984375
22.5599994659424	15127.4658203125
22.5699996948242	14837.9140625
22.5799999237061	15101.70703125
22.5900001525879	15667.1181640625
22.6000003814697	15232.1669921875
22.6100006103516	15238.6171875
22.6200008392334	15520.291015625
22.6299991607666	15459.1533203125
22.6399993896484	15291.4052734375
22.6499996185303	15215.767578125
22.6599998474121	15302.3037109375
22.6700000762939	15271.66796875
22.6800003051758	15181.8369140625
22.6900005340576	15301.990234375
22.7000007629395	15527.6689453125
22.7099990844727	15563.6142578125
22.7199993133545	15859.009765625
22.7299995422363	15363.5712890625
22.7399997711182	15182.2919921875
22.75	15339.4755859375
22.7600002288818	15265.8046875
22.7700004577637	15152.9677734375
22.7800006866455	15448.20703125
22.7900009155273	15598.3974609375
22.7999992370605	15410.1044921875
22.8099994659424	15483.01171875
22.8199996948242	15715.6572265625
22.8299999237061	15314.3310546875
22.8400001525879	15166.4345703125
22.8500003814697	15472.419921875
22.8600006103516	15569.8359375
22.8700008392334	15286.76953125
22.8799991607666	15118.0185546875
22.8899993896484	15115.392578125
22.8999996185303	14809.962890625
22.9099998474121	14731.07421875
22.9200000762939	14922.865234375
22.9300003051758	15099.0986328125
22.9400005340576	15260.2841796875
22.9500007629395	15239.5244140625
22.9599990844727	15173.11328125
22.9699993133545	15292.095703125
22.9799995422363	15332.5908203125
22.9899997711182	15025.6533203125
23	15166.048828125
23.0100002288818	15281.6689453125
23.0200004577637	15360.212890625
23.0300006866455	15273.888671875
23.0400009155273	15385.70703125
23.0499992370605	15409.0302734375
23.0599994659424	15120.0712890625
23.0699996948242	15075.619140625
23.0799999237061	15173.3857421875
23.0900001525879	15115.517578125
23.1000003814697	15306.8935546875
23.1100006103516	15404.5068359375
23.1200008392334	15131.0537109375
23.1299991607666	14835.869140625
23.1399993896484	14699.68359375
23.1499996185303	14682.2177734375
23.1599998474121	14898.421875
23.1700000762939	14875.4443359375
23.1800003051758	14456.115234375
23.1900005340576	14759.5419921875
23.2000007629395	15195.35546875
23.2099990844727	15204.4404296875
23.2199993133545	15484.232421875
23.2299995422363	15502.8857421875
23.2399997711182	15221.091796875
23.25	15046.82421875
23.2600002288818	15104.55859375
23.2700004577637	14972.3359375
23.2800006866455	15094.646484375
23.2900009155273	15012.220703125
23.2999992370605	14882.2734375
23.3099994659424	14726.482421875
23.3199996948242	14777.4326171875
23.3299999237061	15024.13671875
23.3400001525879	15231.1123046875
23.3500003814697	15215.521484375
23.3600006103516	14833.8779296875
23.3700008392334	15007.55859375
23.3799991607666	15197.0390625
23.3899993896484	14956.810546875
23.3999996185303	15128.3623046875
23.4099998474121	15432.533203125
23.4200000762939	15527.4873046875
23.4300003051758	15135.369140625
23.4400005340576	15024.0810546875
23.4500007629395	14872.978515625
23.4599990844727	15058.4619140625
23.4699993133545	15164.0712890625
23.4799995422363	15194.8076171875
23.4899997711182	14908.2587890625
23.5	14796.4501953125
23.5100002288818	14965.4384765625
23.5200004577637	14925.5146484375
23.5300006866455	14821.13671875
23.5400009155273	15302.3955078125
23.5499992370605	14994.8515625
23.5599994659424	14588.611328125
23.5699996948242	14787.669921875
23.5799999237061	14859.83203125
23.5900001525879	14815.5400390625
23.6000003814697	14763.7919921875
23.6100006103516	14487.1083984375
23.6200008392334	14578.634765625
23.6299991607666	14705.6455078125
23.6399993896484	14982.5
23.6499996185303	14692.716796875
23.6599998474121	14765.330078125
23.6700000762939	15203.4912109375
23.6800003051758	14991.3359375
23.6900005340576	14566.6669921875
23.7000007629395	14613.990234375
23.7099990844727	14944.2841796875
23.7199993133545	14836.462890625
23.7299995422363	15294.119140625
23.7399997711182	15201.0947265625
23.75	15305.7080078125
23.7600002288818	14985.751953125
23.7700004577637	14690.302734375
23.7800006866455	14328.03125
23.7900009155273	14282.462890625
23.7999992370605	14282.72265625
23.8099994659424	14424.3876953125
23.8199996948242	15079.1708984375
23.8299999237061	15040.02734375
23.8400001525879	15025
23.8500003814697	15011.5
23.8600006103516	14888.802734375
23.8700008392334	14951.6572265625
23.8799991607666	15044.7099609375
23.8899993896484	14996.8671875
23.8999996185303	15007.65234375
23.9099998474121	14557.341796875
23.9200000762939	14492.150390625
23.9300003051758	14847.9580078125
23.9400005340576	14744.8740234375
23.9500007629395	14891.65234375
23.9599990844727	15095.7451171875
23.9699993133545	15215.408203125
23.9799995422363	14891.212890625
23.9899997711182	14784.5625
24	14790.3681640625
24.0100002288818	14659.5966796875
24.0200004577637	14556.869140625
24.0300006866455	14430.0712890625
24.0400009155273	14497.24609375
24.0499992370605	14444.3486328125
24.0599994659424	14266.8681640625
24.0699996948242	14659.0810546875
24.0799999237061	14895.0380859375
24.0900001525879	14428.892578125
24.1000003814697	14504.4560546875
24.1100006103516	14709.75390625
24.1200008392334	14580.0185546875
24.1299991607666	14362.8154296875
24.1399993896484	14153.9140625
24.1499996185303	14411.177734375
24.1599998474121	14936.9111328125
24.1700000762939	14674.6162109375
24.1800003051758	14657.0224609375
24.1900005340576	14452.5068359375
24.2000007629395	14494.5244140625
24.2099990844727	14185.3037109375
24.2199993133545	14438.4453125
24.2299995422363	14559.919921875
24.2399997711182	14375.400390625
24.25	14174.06640625
24.2600002288818	14634.3828125
24.2700004577637	14915.1357421875
24.2800006866455	14880.9658203125
24.2900009155273	15355.1201171875
24.2999992370605	15219.3544921875
24.3099994659424	14385.1669921875
24.3199996948242	14467.4951171875
24.3299999237061	14861.00390625
24.3400001525879	14976.3974609375
24.3500003814697	14626.025390625
24.3600006103516	14236.8173828125
24.3700008392334	14433.9501953125
24.3799991607666	13934.5830078125
24.3899993896484	14032.2529296875
24.3999996185303	14622.1884765625
24.4099998474121	14358.1083984375
24.4200000762939	14336.126953125
24.4300003051758	14709.2685546875
24.4400005340576	14865.541015625
24.4500007629395	14608.6376953125
24.4599990844727	14716.876953125
24.4699993133545	14883.2861328125
24.4799995422363	14816.7890625
24.4899997711182	14642.2578125
24.5	14542.1591796875
24.5100002288818	14574.7841796875
24.5200004577637	14153.4091796875
24.5300006866455	13902.392578125
24.5400009155273	14138.9794921875
24.5499992370605	14429.638671875
24.5599994659424	14507.267578125
24.5699996948242	14500.1318359375
24.5799999237061	14598.2685546875
24.5900001525879	14133.9599609375
24.6000003814697	14214.7958984375
24.6100006103516	14420.4248046875
24.6200008392334	14140.1904296875
24.6299991607666	14693.9228515625
24.6399993896484	14521.767578125
24.6499996185303	14832.5146484375
24.6599998474121	14623.3515625
24.6700000762939	14301.8271484375
24.6800003051758	14678.541015625
24.6900005340576	14570.9619140625
24.7000007629395	13827.53515625
24.7099990844727	14168.9716796875
24.7199993133545	14864.029296875
24.7299995422363	14475.9130859375
24.7399997711182	14378.509765625
24.75	14335.1533203125
24.7600002288818	14325.376953125
24.7700004577637	13999.3154296875
24.7800006866455	14181.59765625
24.7900009155273	14239.1728515625
24.7999992370605	14036.14453125
24.8099994659424	13669.8701171875
24.8199996948242	14217.2763671875
24.8299999237061	14462.37890625
24.8400001525879	14796.970703125
24.8500003814697	14612.826171875
24.8600006103516	14412.150390625
24.8700008392334	14337.4873046875
24.8799991607666	14286.5263671875
24.8899993896484	14369.00390625
24.8999996185303	14336.1240234375
24.9099998474121	14496.341796875
24.9200000762939	14361.095703125
24.9300003051758	14613.037109375
24.9400005340576	14656.50390625
24.9500007629395	14627.4912109375
24.9599990844727	14671.185546875
24.9699993133545	14575.1005859375
24.9799995422363	14367.205078125
24.9899997711182	14158.5341796875
25	14401.619140625
25.0100002288818	14379.2041015625
25.0200004577637	14451.197265625
25.0300006866455	14351.8388671875
25.0400009155273	14129.0400390625
25.0499992370605	14153.818359375
25.0599994659424	14249.1474609375
25.0699996948242	14001.466796875
25.0799999237061	14427.5146484375
25.0900001525879	14414.7685546875
25.1000003814697	13867.18359375
25.1100006103516	13943.38671875
25.1200008392334	14527.57421875
25.1299991607666	14337.4482421875
25.1399993896484	14323.26171875
25.1499996185303	14034.408203125
25.1599998474121	14342.1513671875
25.1700000762939	14323.9326171875
25.1800003051758	14324.0791015625
25.1900005340576	14177.017578125
25.2000007629395	14114.0166015625
25.2099990844727	14204.1845703125
25.2199993133545	14025.302734375
25.2299995422363	14462.87109375
25.2399997711182	14216.96484375
25.25	14043.21875
25.2600002288818	14412.3330078125
25.2700004577637	14605.275390625
25.2800006866455	14370.1240234375
25.2900009155273	14471.4482421875
25.2999992370605	13940.1962890625
25.3099994659424	13771.4150390625
25.3199996948242	14040.310546875
25.3299999237061	14343.1513671875
25.3400001525879	14023.125
25.3500003814697	14470.048828125
25.3600006103516	14506.9306640625
25.3700008392334	14141.7421875
25.3799991607666	14033.2685546875
25.3899993896484	14446.208984375
25.3999996185303	14751.8291015625
25.4099998474121	14208.3916015625
25.4200000762939	13781.728515625
25.4300003051758	14228.1826171875
25.4400005340576	14203.4814453125
25.4500007629395	14056.234375
25.4599990844727	14082.669921875
25.4699993133545	14422.3125
25.4799995422363	14258.6298828125
25.4899997711182	14574.1240234375
25.5	14445.7802734375
25.5100002288818	14240.7431640625
25.5200004577637	14368.6416015625
25.5300006866455	14497.396484375
25.5400009155273	14593.048828125
25.5499992370605	13998.4208984375
25.5599994659424	14144.7939453125
25.5699996948242	14103.3330078125
25.5799999237061	14248.7353515625
25.5900001525879	13877.4892578125
25.6000003814697	14114.353515625
25.6100006103516	14491.7021484375
25.6200008392334	14202.673828125
25.6299991607666	13851.9375
25.6399993896484	14009.7001953125
25.6499996185303	14105.9365234375
25.6599998474121	14299.927734375
25.6700000762939	14287.4716796875
25.6800003051758	14247.9541015625
25.6900005340576	14646.5673828125
25.7000007629395	14916.7841796875
25.7099990844727	14669.2763671875
25.7199993133545	14459.1064453125
25.7299995422363	14853.5546875
25.7399997711182	14757.83984375
25.75	14514.9013671875
25.7600002288818	14167.1005859375
25.7700004577637	14370.7138671875
25.7800006866455	14362.095703125
25.7900009155273	14513.7314453125
25.7999992370605	14333.76953125
25.8099994659424	14354.1015625
25.8199996948242	14578.9404296875
25.8299999237061	14981.3134765625
25.8400001525879	15009.4736328125
25.8500003814697	14520.8193359375
25.8600006103516	14522.1962890625
25.8700008392334	14753.736328125
25.8799991607666	15094.349609375
25.8899993896484	14870.0966796875
25.8999996185303	14699.16796875
25.9099998474121	14455.3193359375
25.9200000762939	14623.798828125
25.9300003051758	14871.8486328125
25.9400005340576	14918.578125
25.9500007629395	14788.48828125
25.9599990844727	14289.498046875
25.9699993133545	14258.5078125
25.9799995422363	14425.4306640625
25.9899997711182	14625.5830078125
26	14541.78515625
26.0100002288818	14575.9658203125
26.0200004577637	15048.5380859375
26.0300006866455	15330.3623046875
26.0400009155273	14928.318359375
26.0499992370605	14287.3544921875
26.0599994659424	14143.7958984375
26.0699996948242	14456.3515625
26.0799999237061	14583.2890625
26.0900001525879	14143.4013671875
26.1000003814697	13892.26171875
26.1100006103516	13759.1376953125
26.1200008392334	14040.5205078125
26.1299991607666	13872.1884765625
26.1399993896484	14169.2724609375
26.1499996185303	14296.0380859375
26.1599998474121	14144.4423828125
26.1700000762939	14128.39453125
26.1800003051758	14227.1806640625
26.1900005340576	14240.0478515625
26.2000007629395	14373.2197265625
26.2099990844727	14085.1416015625
26.2199993133545	13879.607421875
26.2299995422363	13946.68359375
26.2399997711182	14122.0146484375
26.25	14018.5693359375
26.2600002288818	13838.2646484375
26.2700004577637	13899.4931640625
26.2800006866455	13828.0986328125
26.2900009155273	13723.69140625
26.2999992370605	13824.97265625
26.3099994659424	14189.712890625
26.3199996948242	14156.6943359375
26.3299999237061	13695.5771484375
26.3400001525879	13509.73828125
26.3500003814697	13970.84765625
26.3600006103516	14107.94140625
26.3700008392334	13872.3955078125
26.3799991607666	13859.3349609375
26.3899993896484	13949.9990234375
26.3999996185303	13695.6357421875
26.4099998474121	13743.40234375
26.4200000762939	13799.28515625
26.4300003051758	13629.8046875
26.4400005340576	13569.869140625
26.4500007629395	13603.7724609375
26.4599990844727	13892.2568359375
26.4699993133545	13896.37109375
26.4799995422363	13567.3349609375
26.4899997711182	13578.517578125
26.5	13744.0693359375
26.5100002288818	14013.02734375
26.5200004577637	14275.2255859375
26.5300006866455	13768.08203125
26.5400009155273	13784.7685546875
26.5499992370605	14279.2783203125
26.5599994659424	14197.5341796875
26.5699996948242	13963.0556640625
26.5799999237061	13964.1748046875
26.5900001525879	13573.8408203125
26.6000003814697	13227.7197265625
26.6100006103516	13202.69140625
26.6200008392334	13213.9365234375
26.6299991607666	13589.1123046875
26.6399993896484	13618.1708984375
26.6499996185303	13275.1953125
26.6599998474121	13519.7294921875
26.6700000762939	13738.53125
26.6800003051758	13706.376953125
26.6900005340576	13509.259765625
26.7000007629395	13275.572265625
26.7099990844727	12961.802734375
26.7199993133545	13108.755859375
26.7299995422363	13441.501953125
26.7399997711182	13525.5439453125
26.75	13500.5830078125
26.7600002288818	13721.6279296875
26.7700004577637	13817.9912109375
26.7800006866455	13725.49609375
26.7900009155273	13513.4599609375
26.7999992370605	13554.34765625
26.8099994659424	13321.677734375
26.8199996948242	13136.3974609375
26.8299999237061	13285.7587890625
26.8400001525879	13165.283203125
26.8500003814697	13266.546875
26.8600006103516	13436.5166015625
26.8700008392334	13343.8564453125
26.8799991607666	13332.09375
26.8899993896484	13299.3623046875
26.8999996185303	13315.138671875
26.9099998474121	13174.8671875
26.9200000762939	12902.255859375
26.9300003051758	13297.0966796875
26.9400005340576	13403.87109375
26.9500007629395	13040.47265625
26.9599990844727	13044.2255859375
26.9699993133545	13293.8310546875
26.9799995422363	13194.365234375
26.9899997711182	13414.83203125
27	13384.9970703125
27.0100002288818	13332.1171875
27.0200004577637	13588.5654296875
27.0300006866455	13528.57421875
27.0400009155273	13333.630859375
27.0499992370605	13491.9482421875
27.0599994659424	13677.91796875
27.0699996948242	13560.111328125
27.0799999237061	13394.2744140625
27.0900001525879	13305.76953125
27.1000003814697	13113.2568359375
27.1100006103516	13058.658203125
27.1200008392334	13041.5
27.1299991607666	12917.34765625
27.1399993896484	13173.5009765625
27.1499996185303	13370.986328125
27.1599998474121	13210.1494140625
27.1700000762939	13209.328125
27.1800003051758	13297.7216796875
27.1900005340576	13351.3798828125
27.2000007629395	13483.5
27.2099990844727	13548.8203125
27.2199993133545	13285.515625
27.2299995422363	13276.15234375
27.2399997711182	13487.4248046875
27.25	13494.6259765625
27.2600002288818	13580.2978515625
27.2700004577637	13553.3779296875
27.2800006866455	13612.2666015625
27.2900009155273	13831.0146484375
27.2999992370605	13592.9267578125
27.3099994659424	13337.041015625
27.3199996948242	13328.7216796875
27.3299999237061	13338.796875
27.3400001525879	13350
27.3500003814697	13414.015625
27.3600006103516	13370.9189453125
27.3700008392334	13423.5078125
27.3799991607666	13619.4619140625
27.3899993896484	13551.548828125
27.3999996185303	13712.7529296875
27.4099998474121	13653.421875
27.4200000762939	13579.2177734375
27.4300003051758	13657.3896484375
27.4400005340576	13453.587890625
27.4500007629395	13293.3642578125
27.4599990844727	13107.787109375
27.4699993133545	13164.830078125
27.4799995422363	13509.3935546875
27.4899997711182	13574.51171875
27.5	13430.4140625
27.5100002288818	13174.3466796875
27.5200004577637	13000.3642578125
27.5300006866455	13168.75390625
27.5400009155273	13109.1845703125
27.5499992370605	12852.0263671875
27.5599994659424	12993.5888671875
27.5699996948242	13260.427734375
27.5799999237061	13218.046875
27.5900001525879	13099.8203125
27.6000003814697	13125.615234375
27.6100006103516	13073.7255859375
27.6200008392334	13130.8349609375
27.6299991607666	13077.4833984375
27.6399993896484	13126.357421875
27.6499996185303	13141.0908203125
27.6599998474121	13029.1142578125
27.6700000762939	13158.2421875
27.6800003051758	13121.259765625
27.6900005340576	12955.2060546875
27.7000007629395	12866.447265625
27.7099990844727	12998.09765625
27.7199993133545	13202.4638671875
27.7299995422363	13283.521484375
27.7399997711182	13185.6962890625
27.75	13030.9755859375
27.7600002288818	12938.4365234375
27.7700004577637	12839.998046875
27.7800006866455	12902.8896484375
27.7900009155273	12986.10546875
27.7999992370605	13012.1923828125
27.8099994659424	12989.720703125
27.8199996948242	12711.6142578125
27.8299999237061	12712.021484375
27.8400001525879	12855.8408203125
27.8500003814697	12695.8251953125
27.8600006103516	12745.060546875
27.8700008392334	12986.1064453125
27.8799991607666	12806.83984375
27.8899993896484	12659.95703125
27.8999996185303	12785.2734375
27.9099998474121	12916.3857421875
27.9200000762939	12834.5791015625
27.9300003051758	12443.830078125
27.9400005340576	12394.9833984375
27.9500007629395	12622.638671875
27.9599990844727	12771.6201171875
27.9699993133545	12824.5263671875
27.9799995422363	12742.158203125
27.9899997711182	12792.3759765625
28	12879.498046875
28.0100002288818	12692.5947265625
28.0200004577637	12656.904296875
28.0300006866455	12811.26953125
28.0400009155273	13003.1806640625
28.0499992370605	13111.73828125
28.0599994659424	12749.79296875
28.0699996948242	12454.3037109375
28.0799999237061	12293.8876953125
28.0900001525879	12271.4013671875
28.1000003814697	12284.591796875
28.1100006103516	12386.9150390625
28.1200008392334	12523.6953125
28.1299991607666	12446.1171875
28.1399993896484	12279.80078125
28.1499996185303	12324.26953125
28.1599998474121	12395.1728515625
28.1700000762939	12354.5927734375
28.1800003051758	12423.8955078125
28.1900005340576	12521.669921875
28.2000007629395	12520.8671875
28.2099990844727	12746.708984375
28.2199993133545	12701.6279296875
28.2299995422363	12565.9658203125
28.2399997711182	12710.0166015625
28.25	12779.1337890625
28.2600002288818	12538.033203125
28.2700004577637	12303.361328125
28.2800006866455	12435.5556640625
28.2900009155273	12471.6005859375
28.2999992370605	12377.8525390625
28.3099994659424	12636.2685546875
28.3199996948242	12713.37109375
28.3299999237061	12527.8193359375
28.3400001525879	12400.369140625
28.3500003814697	12691.9365234375
28.3600006103516	12806.03125
28.3700008392334	12738.326171875
28.3799991607666	12497.8115234375
28.3899993896484	12387.8125
28.3999996185303	12360.4853515625
28.4099998474121	12356.396484375
28.4200000762939	12452.85546875
28.4300003051758	12508.0263671875
28.4400005340576	12849.69921875
28.4500007629395	12926.1201171875
28.4599990844727	12661.875
28.4699993133545	12687.2236328125
28.4799995422363	12347.8359375
28.4899997711182	12355.26171875
28.5	12460.091796875
28.5100002288818	12646.955078125
28.5200004577637	12641.6669921875
28.5300006866455	12620.5361328125
28.5400009155273	12604.37109375
28.5499992370605	12659.6201171875
28.5599994659424	12578.462890625
28.5699996948242	12380.931640625
28.5799999237061	12459.5791015625
28.5900001525879	12501.0263671875
28.6000003814697	12262.208984375
28.6100006103516	12184.482421875
28.6200008392334	12396.7666015625
28.6299991607666	12500
28.6399993896484	12439.6533203125
28.6499996185303	12259.208984375
28.6599998474121	12207.36328125
28.6700000762939	12250.8046875
28.6800003051758	12148.6044921875
28.6900005340576	12291.306640625
28.7000007629395	12359.1416015625
28.7099990844727	12572.15234375
28.7199993133545	12522.0322265625
28.7299995422363	12605.7822265625
28.7399997711182	12462.2578125
28.75	12362.4677734375
28.7600002288818	12544.0087890625
28.7700004577637	12426.5927734375
28.7800006866455	12180.677734375
28.7900009155273	12253.6611328125
28.7999992370605	12050
28.8099994659424	12158.638671875
28.8199996948242	12365.30078125
28.8299999237061	12237.501953125
28.8400001525879	12135.5380859375
28.8500003814697	12335.7021484375
28.8600006103516	12530.16796875
28.8700008392334	12359.146484375
28.8799991607666	11983.248046875
28.8899993896484	12111.7646484375
28.8999996185303	12142.2099609375
28.9099998474121	11940.8876953125
28.9200000762939	12088.5859375
28.9300003051758	12366.75
28.9400005340576	12367.8173828125
28.9500007629395	12417.115234375
28.9599990844727	12222.0693359375
28.9699993133545	12374.9990234375
28.9799995422363	12522.05859375
28.9899997711182	12274.7783203125
29	12233.3330078125
29.0100002288818	12192.765625
29.0200004577637	12136.7568359375
29.0300006866455	12228.759765625
29.0400009155273	12144.4912109375
29.0499992370605	12099.337890625
29.0599994659424	12213.5
29.0699996948242	12220.1396484375
29.0799999237061	12079.216796875
29.0900001525879	12257.025390625
29.1000003814697	12396.994140625
29.1100006103516	12292.2626953125
29.1200008392334	12210.466796875
29.1299991607666	12537.7900390625
29.1399993896484	12481.3291015625
29.1499996185303	12219
29.1599998474121	12014.4775390625
29.1700000762939	11936.53515625
29.1800003051758	11856.59765625
