M23/1	
θ/2θ, °	Intensity, cps
5.8899998664856	53283.41015625
5.90000009536743	53421.7265625
5.90999984741211	54076.87109375
5.92000007629395	54030.15234375
5.92999982833862	55085.42578125
5.94000005722046	54307.421875
5.94999980926514	54247.06640625
5.96000003814697	52751.69140625
5.96999979019165	52819.0859375
5.98000001907349	53540.3984375
5.98999977111816	51920.34375
6	52542.45703125
6.01000022888184	53825.12109375
6.01999998092651	53559.96484375
6.03000020980835	50913.0703125
6.03999996185303	54367.5
6.05000019073486	54356.359375
6.05999994277954	54790.35546875
6.07000017166138	52611.97265625
6.07999992370605	52539.9765625
6.09000015258789	52525.70703125
6.09999990463257	51673.37890625
6.1100001335144	50429.1953125
6.11999988555908	50478.85546875
6.13000011444092	52050.52734375
6.1399998664856	51142.16796875
6.15000009536743	52489.58203125
6.15999984741211	52418.4921875
6.17000007629395	51822.21484375
6.17999982833862	49979.1640625
6.19000005722046	51633.1953125
6.19999980926514	51709.171875
6.21000003814697	49117.875
6.21999979019165	50113.19140625
6.23000001907349	50866.53515625
6.23999977111816	51779.4140625
6.25	50769.63671875
6.26000022888184	51829.98046875
6.26999998092651	50331.2578125
6.28000020980835	50248.20703125
6.28999996185303	51053.6875
6.30000019073486	50223.74609375
6.30999994277954	49701.38671875
6.32000017166138	47830.84765625
6.32999992370605	49069.453125
6.34000015258789	50454.2890625
6.34999990463257	49037.203125
6.3600001335144	48773.1015625
6.36999988555908	50678.0546875
6.38000011444092	50465.765625
6.3899998664856	48431.01171875
6.40000009536743	49560.5859375
6.40999984741211	48908.98046875
6.42000007629395	48798.8046875
6.42999982833862	47278.4609375
6.44000005722046	47742.55078125
6.44999980926514	49729.14453125
6.46000003814697	48246.46875
6.46999979019165	49553.55859375
6.48000001907349	49855.7421875
6.48999977111816	47292.0625
6.5	47299.8515625
6.51000022888184	48201.625
6.51999998092651	47490.25390625
6.53000020980835	46600.88671875
6.53999996185303	46267.921875
6.55000019073486	46248.2109375
6.55999994277954	46312.44921875
6.57000017166138	46826.1171875
6.57999992370605	46357.1171875
6.59000015258789	46916.73828125
6.59999990463257	47604.73046875
6.6100001335144	47084.27734375
6.61999988555908	46875.37890625
6.63000011444092	46670.50390625
6.6399998664856	45992.87890625
6.65000009536743	46660.17578125
6.65999984741211	47126.6328125
6.67000007629395	47146.98828125
6.67999982833862	45932.19140625
6.69000005722046	47002.44921875
6.69999980926514	46964.33984375
6.71000003814697	46056.515625
6.71999979019165	45879.59375
6.73000001907349	46784.79296875
6.73999977111816	46394.63671875
6.75	47357.140625
6.76000022888184	46396.34765625
6.76999998092651	45324.53125
6.78000020980835	46516.55859375
6.78999996185303	46526.58984375
6.80000019073486	46339.24609375
6.80999994277954	46384.390625
6.82000017166138	45338.60546875
6.82999992370605	45510.15625
6.84000015258789	45768.34375
6.84999990463257	44728.6953125
6.8600001335144	46428.14453125
6.86999988555908	46364.60546875
6.88000011444092	44823.91796875
6.8899998664856	44492.16796875
6.90000009536743	45052.08984375
6.90999984741211	45479.96875
6.92000007629395	45762.11328125
6.92999982833862	44176.17578125
6.94000005722046	43605.50390625
6.94999980926514	43649.79296875
6.96000003814697	44072.87109375
6.96999979019165	45242.64453125
6.98000001907349	45904.12109375
6.98999977111816	43288.734375
7	42336.66015625
7.01000022888184	43164.25
7.01999998092651	43131.7578125
7.03000020980835	44579.875
7.03999996185303	44159.1875
7.05000019073486	42703.33203125
7.05999994277954	41664.046875
7.07000017166138	40624.79296875
7.07999992370605	44160.28515625
7.09000015258789	43391.2890625
7.09999990463257	43561.65234375
7.1100001335144	44004.86328125
7.11999988555908	43968.63671875
7.13000011444092	44538.2109375
7.1399998664856	44486.609375
7.15000009536743	43583.12109375
7.15999984741211	42372.3203125
7.17000007629395	42866.18359375
7.17999982833862	41925.68359375
7.19000005722046	41830.609375
7.19999980926514	43103.34765625
7.21000003814697	44058.64453125
7.21999979019165	43146.16796875
7.23000001907349	41346.140625
7.23999977111816	41609.9375
7.25	43742.66796875
7.26000022888184	44501.0078125
7.26999998092651	42754.66015625
7.28000020980835	43210.05078125
7.28999996185303	42309.5703125
7.30000019073486	41838.73046875
7.30999994277954	41841.81640625
7.32000017166138	42452.16796875
7.32999992370605	42577.33984375
7.34000015258789	41646.77734375
7.34999990463257	41420.2734375
7.3600001335144	42754.48046875
7.36999988555908	42211.828125
7.38000011444092	40889.2890625
7.3899998664856	41277.92578125
7.40000009536743	40857.84375
7.40999984741211	41067.44921875
7.42000007629395	41842.9140625
7.42999982833862	42254.171875
7.44000005722046	42941.49609375
7.44999980926514	41169.12890625
7.46000003814697	41383.4921875
7.46999979019165	40428.28515625
7.48000001907349	40365.64453125
7.48999977111816	39818.89453125
7.5	39629.39453125
