M25/1	
4.94000005722046	87441.4609375

4.94999980926514	87407.7109375

4.96000003814697	88137.421875

4.96999979019165	88224.5390625

4.98000001907349	87888.6328125

4.98999977111816	86882.59375

5	86735.9375

5.01000022888184	87780.796875

5.01999998092651	87911.75

5.03000020980835	86875.5078125

5.03999996185303	86024.0234375

5.05000019073486	86139.5234375

5.05999994277954	86243.9609375

5.07000017166138	85824.65625

5.07999992370605	84774.3359375

5.09000015258789	84671.6171875

5.09999990463257	84575.125

5.1100001335144	86579.9609375

5.11999988555908	86377.859375

5.13000011444092	83276.125

5.1399998664856	82836.78125

5.15000009536743	82911.328125

5.15999984741211	82993.296875

5.17000007629395	84203.6328125

5.17999982833862	82703.890625

5.19000005722046	82088.46875

5.19999980926514	82691.1640625

5.21000003814697	82268.765625

5.21999979019165	80119.9609375

5.23000001907349	80604.6953125

5.23999977111816	81266.25

5.25	81210.7421875

5.26000022888184	80980.6953125

5.26999998092651	80408.9609375

5.28000020980835	79620.09375

5.28999996185303	79100.6171875

5.30000019073486	79691.5078125

5.30999994277954	79138.9296875

5.32000017166138	78717.8671875

5.32999992370605	79052.234375

5.34000015258789	80663.2265625

5.34999990463257	80528.0859375

5.3600001335144	79190.75

5.36999988555908	79471.8828125

5.38000011444092	77087.640625

5.3899998664856	76233.9375

5.40000009536743	76615.1953125

5.40999984741211	76596.0390625

5.42000007629395	76624.890625

5.42999982833862	77911.15625

5.44000005722046	77992.2421875

5.44999980926514	76930.6953125

5.46000003814697	75438.5

5.46999979019165	75627.6875

5.48000001907349	76501.4296875

5.48999977111816	75626.4765625

5.5	74623.8359375

5.51000022888184	74212.90625

5.51999998092651	74614.4921875

5.53000020980835	75887.4453125

5.53999996185303	75775.8125

5.55000019073486	74675.2578125

5.55999994277954	74197.1875

5.57000017166138	74349.765625

5.57999992370605	74910.640625

5.59000015258789	75017.4609375

5.59999990463257	75188.890625

5.6100001335144	76105.8671875

5.61999988555908	74647.359375

5.63000011444092	73330.4375

5.6399998664856	74307.65625

5.65000009536743	74395.9140625

5.65999984741211	72481.078125

5.67000007629395	71794.6015625

5.67999982833862	71986.265625

5.69000005722046	71277.0625

5.69999980926514	71089.234375

5.71000003814697	72157.46875

5.71999979019165	73098.90625

5.73000001907349	71644.6015625

5.73999977111816	70056.5234375

5.75	70635.6015625

5.76000022888184	71078.15625

5.76999998092651	72105.8828125

5.78000020980835	70792.734375

5.78999996185303	69161.0625

5.80000019073486	68864.7421875

5.80999994277954	68988.796875

5.82000017166138	69945.78125

5.82999992370605	70175.015625

5.84000015258789	69342.5859375

5.84999990463257	67250.03125

5.8600001335144	67415.8828125

5.86999988555908	68132.828125

5.88000011444092	70196.0703125

5.8899998664856	69325.8125

5.90000009536743	68287.0859375

5.90999984741211	68559.3671875

5.92000007629395	67982.265625

5.92999982833862	66778.8828125

5.94000005722046	67300.1484375

5.94999980926514	67697.140625

5.96000003814697	68354.15625

5.96999979019165	66268.6875

5.98000001907349	65985.6015625

5.98999977111816	66114.28125

6	64883.76953125

6.01000022888184	63899.63671875

6.01999998092651	63639.8828125

6.03000020980835	65279.57421875

6.03999996185303	66323.390625

6.05000019073486	65039.05078125

6.05999994277954	65435.2265625

6.07000017166138	67089.1875

6.07999992370605	67553.2265625

6.09000015258789	66475.9375

6.09999990463257	63976.32421875

6.1100001335144	64005.59765625

6.11999988555908	63840.90625

6.13000011444092	63561.328125

6.1399998664856	63214.359375

6.15000009536743	64408.67578125

6.15999984741211	64864.69921875

6.17000007629395	64742.828125

6.17999982833862	63501.875

6.19000005722046	62997.30078125

6.19999980926514	62536.44921875

6.21000003814697	62565.98828125

6.21999979019165	63015.0859375

6.23000001907349	62057.23046875

6.23999977111816	62790.76953125

6.25	62820.51953125

6.26000022888184	62639.359375

6.26999998092651	62409.640625

6.28000020980835	62370.0546875

6.28999996185303	62068.4140625

6.30000019073486	60698.36328125

6.30999994277954	60202.54296875

6.32000017166138	61643.9296875

6.32999992370605	61094.46875

6.34000015258789	61496.10546875

6.34999990463257	61336.76171875

6.3600001335144	60318.3125

6.36999988555908	60699.66015625

6.38000011444092	60092.58984375

6.3899998664856	59504.6796875

6.40000009536743	59232.359375

6.40999984741211	60265.56640625

6.42000007629395	60927.77734375

6.42999982833862	59453.80859375

6.44000005722046	59476.39453125

6.44999980926514	60064.28515625

6.46000003814697	61107.58203125

6.46999979019165	59926.65234375

6.48000001907349	59891.1875

6.48999977111816	59897.98046875

6.5	58991.11328125

6.51000022888184	57673.2109375

6.51999998092651	58846.4296875

6.53000020980835	58145.546875

6.53999996185303	57668.6875

6.55000019073486	58477.09765625

6.55999994277954	57137.05859375

6.57000017166138	57393.54296875

6.57999992370605	56959.828125

6.59000015258789	57820.16796875

6.59999990463257	57347.91796875

6.6100001335144	55968.41796875

6.61999988555908	56845.7890625

6.63000011444092	57023.05859375

6.6399998664856	57026.546875

6.65000009536743	58166.59765625

6.65999984741211	57410.25

6.67000007629395	56517.2265625

6.67999982833862	56786.4765625

6.69000005722046	57112.921875

6.69999980926514	57231

6.71000003814697	55926.6875

6.71999979019165	55478.85546875

6.73000001907349	55121.94921875

6.73999977111816	54902.69140625

6.75	56059.37109375

6.76000022888184	55993.95703125

6.76999998092651	55530.015625

6.78000020980835	55919.6640625

6.78999996185303	55793.73046875

6.80000019073486	55921.3203125

6.80999994277954	53729.234375

6.82000017166138	55895.56640625

6.82999992370605	56541.93359375

6.84000015258789	54969.20703125

6.84999990463257	55563.671875

6.8600001335144	56321.99609375

6.86999988555908	55105.71484375

6.88000011444092	54321.12109375

6.8899998664856	54684.5546875

6.90000009536743	54864.3515625

6.90999984741211	54836.953125

6.92000007629395	54877.6875

6.92999982833862	53872.21484375

6.94000005722046	54448.4140625

6.94999980926514	54650.2734375

6.96000003814697	54549.72265625

6.96999979019165	52700.84375

6.98000001907349	51295.69140625

6.98999977111816	52713.66796875

7	53195.921875

7.01000022888184	53278.3828125

7.01999998092651	53761.89453125

7.03000020980835	51663.20703125

7.03999996185303	52715.921875

7.05000019073486	53282.79296875

7.05999994277954	54217.51171875

7.07000017166138	51646.39453125

7.07999992370605	50538.4765625

7.09000015258789	52395.69921875

7.09999990463257	53073.875

7.1100001335144	51821.24609375

7.11999988555908	50696.02734375

7.13000011444092	50573.7734375

7.1399998664856	50773.546875

7.15000009536743	50168.578125

7.15999984741211	51479.1171875

7.17000007629395	51903.01171875

7.17999982833862	51093.17578125

7.19000005722046	50870.95703125

7.19999980926514	51223.83203125

7.21000003814697	50716.98828125

7.21999979019165	50157.08984375

7.23000001907349	51588.0625

7.23999977111816	50894.71875

7.25	49641.09375

7.26000022888184	50236.578125

7.26999998092651	49511.6015625

7.28000020980835	50392.72265625

7.28999996185303	50843.64453125

7.30000019073486	50839.83203125

7.30999994277954	50872.1484375

7.32000017166138	50034.28125

7.32999992370605	50587.66015625

7.34000015258789	50569.2578125

7.34999990463257	50063.015625

7.3600001335144	49847.90234375

7.36999988555908	50491.96875

7.38000011444092	50843.3828125

7.3899998664856	49374.31640625

7.40000009536743	48378.98046875

7.40999984741211	49076.42578125

7.42000007629395	50070.42578125

7.42999982833862	50612.0390625

7.44000005722046	50210.55859375

7.44999980926514	48862.96875

7.46000003814697	49301.859375

7.46999979019165	48831.265625

7.48000001907349	47910.38671875

7.48999977111816	49165.765625

7.5	49789.50390625

7.51000022888184	48212.38671875

7.51999998092651	49314.6796875

7.53000020980835	48205.03125

7.53999996185303	47768.89453125

7.55000019073486	48753.94140625

7.55999994277954	49528.421875

7.57000017166138	49898.2578125

7.57999992370605	48856.98046875

7.59000015258789	48680.3203125

7.59999990463257	49479.33203125

7.6100001335144	48570.03125

7.61999988555908	49174.3046875

7.63000011444092	49095.03125

7.6399998664856	47187.6015625

7.65000009536743	46608.56640625

7.65999984741211	47671.94921875

7.67000007629395	46598.9453125

7.67999982833862	46116.41796875

7.69000005722046	46345.203125

7.69999980926514	47836.35546875

7.71000003814697	48076.06640625

7.71999979019165	47973.53515625

7.73000001907349	47851.12109375

7.73999977111816	47688.89453125

7.75	47527.14453125

7.76000022888184	47506.08984375

7.76999998092651	46924.5625

7.78000020980835	48022.765625

7.78999996185303	47225.09375

7.80000019073486	47700.46875

7.80999994277954	48078.01953125

7.82000017166138	45797.5

7.82999992370605	46323.72265625

7.84000015258789	46879.81640625

7.84999990463257	47296.59765625

7.8600001335144	47947.6796875

7.86999988555908	48029.0546875

7.88000011444092	47949.61328125

7.8899998664856	46675.94921875

7.90000009536743	45845

7.90999984741211	45780.02734375

7.92000007629395	47317.1640625

7.92999982833862	46381.65625

7.94000005722046	46274.46484375

7.94999980926514	45674.44140625

7.96000003814697	45590.98828125

7.96999979019165	45437.30859375

7.98000001907349	44840.7734375

7.98999977111816	45390.890625

8	45152.171875

8.01000022888184	44691.3828125

8.02000045776367	44609.94921875

8.02999973297119	44858.83984375

8.03999996185303	45911.015625

8.05000019073486	46349.0625

8.0600004196167	44918.77734375

8.06999969482422	45213.234375

8.07999992370605	46806.15234375

8.09000015258789	45804.9453125

8.10000038146973	44749.671875

8.10999965667725	45328.46484375

8.11999988555908	45194.70703125

8.13000011444092	44669.9140625

8.14000034332275	44957.66015625

8.14999961853027	44427.8984375

8.15999984741211	43227.73828125

8.17000007629395	43755.81640625

8.18000030517578	44182.07421875

8.1899995803833	43292.00390625

8.19999980926514	44283.37109375

8.21000003814697	44850.3828125

8.22000026702881	44942.58984375

8.22999954223633	45020.41015625

8.23999977111816	43909.15234375

8.25	44350.43359375

8.26000022888184	44679.10546875

8.27000045776367	44855.9609375

8.27999973297119	44827.71875

8.28999996185303	43977.28125

8.30000019073486	43840.921875

8.3100004196167	43371.15625

8.31999969482422	43069.12890625

8.32999992370605	41983.6796875

8.34000015258789	43992.1796875

8.35000038146973	43863.1953125

8.35999965667725	43768.44140625

8.36999988555908	44464.046875

8.38000011444092	43802.01171875

8.39000034332275	44361.87890625

8.39999961853027	46253.125

8.40999984741211	44496.16015625

8.42000007629395	44149.6953125

8.43000030517578	44757.75390625

8.4399995803833	43627.5

8.44999980926514	42855.1484375

8.46000003814697	43350.703125

8.47000026702881	43275.76953125

8.47999954223633	42296.38671875

8.48999977111816	42687.546875

8.5	43759.00390625

8.51000022888184	43522.23046875

8.52000045776367	43250.24609375

8.52999973297119	43188.36328125

8.53999996185303	42464.4296875

8.55000019073486	43049.46484375

8.5600004196167	43295.32421875

8.56999969482422	43088.01171875

8.57999992370605	43576.2578125

8.59000015258789	42873.828125

8.60000038146973	41298.05859375

8.60999965667725	40802.453125

8.61999988555908	42552.796875

8.63000011444092	42973.1328125

8.64000034332275	42776.54296875

8.64999961853027	43122.15625

8.65999984741211	42676.8046875

8.67000007629395	42280.06640625

8.68000030517578	42344.73828125

8.6899995803833	42338.6796875

8.69999980926514	42677.54296875

8.71000003814697	42588.25390625

8.72000026702881	42001.05078125

8.72999954223633	42265.11328125

8.73999977111816	42657.1875

8.75	41742.83203125

8.76000022888184	41927.98046875

8.77000045776367	40861.34375

8.77999973297119	41759.6953125

8.78999996185303	41904.578125

8.80000019073486	41143.0546875

8.8100004196167	41089.9140625

8.81999969482422	41276.3515625

8.82999992370605	41443.7421875

8.84000015258789	41200.65234375

8.85000038146973	40795.46875

8.85999965667725	41419.97265625

8.86999988555908	40847.33203125

8.88000011444092	41302.9296875

8.89000034332275	41205.875

8.89999961853027	40458.55859375

8.90999984741211	40434.27734375

8.92000007629395	41535.68359375

8.93000030517578	41236.48046875

8.9399995803833	40711.59375

8.94999980926514	40530.5

8.96000003814697	41177.58984375

8.97000026702881	41751.9765625

8.97999954223633	40884.00390625

8.98999977111816	41517.82421875

9	42064.58984375

9.01000022888184	41073.4609375

9.02000045776367	41783.390625

9.02999973297119	40514.81640625

9.03999996185303	40437.3359375

9.05000019073486	40511.5703125

9.0600004196167	40196.578125

9.06999969482422	41106.64453125

9.07999992370605	42265.6328125

9.09000015258789	41430.80078125

9.10000038146973	40533.12109375

9.10999965667725	41121.765625

9.11999988555908	41212.99609375

9.13000011444092	41020.33203125

9.14000034332275	41020.6796875

9.14999961853027	40982.5546875

9.15999984741211	40845.96484375

9.17000007629395	40715

9.18000030517578	39227.3671875

9.1899995803833	39436.66796875

9.19999980926514	39713.72265625

9.21000003814697	38578.54296875

9.22000026702881	39605.4375

9.22999954223633	39790.87109375

9.23999977111816	39381.1953125

9.25	39610.88671875

9.26000022888184	40311.89453125

9.27000045776367	40082.39453125

9.27999973297119	39902.16015625

9.28999996185303	39996.0859375

9.30000019073486	40075.7578125

9.3100004196167	39167.39453125

9.31999969482422	39314.00390625

9.32999992370605	39086.58203125

9.34000015258789	39460.84765625

9.35000038146973	40302.046875

9.35999965667725	40217.203125

9.36999988555908	39802.33203125

9.38000011444092	39640.828125

9.39000034332275	40102.05078125

9.39999961853027	39629.671875

9.40999984741211	40120.24609375

9.42000007629395	39472.93359375

9.43000030517578	39411.71484375

9.4399995803833	39713.71875

9.44999980926514	39311.828125

9.46000003814697	38809.76953125

9.47000026702881	38467.484375

9.47999954223633	38824.73828125

9.48999977111816	39520.18359375

9.5	39789.578125

9.51000022888184	39334.76953125

9.52000045776367	40058.41796875

9.52999973297119	40093.734375

9.53999996185303	39661.30859375

9.55000019073486	38924.234375

9.5600004196167	38789.03515625

9.56999969482422	38890.08203125

9.57999992370605	39308.5625

9.59000015258789	38023.1796875

9.60000038146973	37967.0390625

9.60999965667725	39626.15234375

9.61999988555908	39086.30859375

9.63000011444092	38620.6328125

9.64000034332275	38867.4609375

9.64999961853027	39186.46484375

9.65999984741211	38874.890625

9.67000007629395	38298.1640625

9.68000030517578	38083.703125

9.6899995803833	38305.18359375

9.69999980926514	38352.203125

9.71000003814697	38622.41015625

9.72000026702881	37877.23828125

9.72999954223633	38096.671875

9.73999977111816	38149.26953125

9.75	37910.0078125

9.76000022888184	38109.109375

9.77000045776367	38184.7421875

9.77999973297119	38035.3046875

9.78999996185303	38314.13671875

9.80000019073486	38699.1875

9.8100004196167	38548.359375

9.81999969482422	37400.79296875

9.82999992370605	37346.39453125

9.84000015258789	37903.1796875

9.85000038146973	37858.953125

9.85999965667725	37146.5390625

9.86999988555908	37576.59375

9.88000011444092	37632.82421875

9.89000034332275	37592.41796875

9.89999961853027	38084.796875

9.90999984741211	38926.00390625

9.92000007629395	38333.65234375

9.93000030517578	37569.921875

9.9399995803833	37682.50390625

9.94999980926514	38023.1796875

9.96000003814697	37524.30078125

9.97000026702881	37476.796875

9.97999954223633	38083.4296875

9.98999977111816	37816.609375

10	37670.5703125

10.0100002288818	37430.765625

10.0200004577637	38079.48828125

10.0299997329712	37450.8984375

10.039999961853	37883.734375

10.0500001907349	37984.76953125

10.0600004196167	38347.78125

10.0699996948242	38084.12109375

10.0799999237061	37189.921875

10.0900001525879	37536.95703125

10.1000003814697	37933.21484375

10.1099996566772	37492.5078125

10.1199998855591	37546.234375

10.1300001144409	36828.140625

10.1400003433228	36523.5546875

10.1499996185303	36425.328125

10.1599998474121	37086.1171875

10.1700000762939	38007.21484375

10.1800003051758	37481.94140625

10.1899995803833	36610.75

10.1999998092651	38219.99609375

10.210000038147	37213.26953125

10.2200002670288	36819.74609375

10.2299995422363	36921.53125

10.2399997711182	36362.1171875

10.25	36755.69140625

10.2600002288818	36970.92578125

10.2700004577637	37566.59375

10.2799997329712	37227.921875

10.289999961853	36769.921875

10.3000001907349	37491.41015625

10.3100004196167	37236.37109375

10.3199996948242	37150.6171875

10.3299999237061	36956.15234375

10.3400001525879	36746.18359375

10.3500003814697	36666.46484375

10.3599996566772	37172.078125

10.3699998855591	36774.5

10.3800001144409	36954.90625

10.3900003433228	36918.46484375

10.3999996185303	36718.375

10.4099998474121	36443.97265625

10.4200000762939	37169.93359375

10.4300003051758	37350.8984375

10.4399995803833	36961.55078125

10.4499998092651	36455.73046875

10.460000038147	37223.65625

10.4700002670288	36876.34765625

10.4799995422363	36110.91796875

10.4899997711182	36629.25390625

10.5	36438.625

10.5100002288818	36525.4375

10.5200004577637	37049.53515625

10.5299997329712	36949.71484375

10.539999961853	36209.44140625

10.5500001907349	36116.234375

10.5600004196167	36531.1328125

10.5699996948242	36586.88671875

10.5799999237061	36118.6484375

10.5900001525879	36878.15234375

10.6000003814697	36611.39453125

10.6099996566772	36167.51171875

10.6199998855591	36572.3671875

10.6300001144409	36739.625

10.6400003433228	36219.25390625

10.6499996185303	36100.21875

10.6599998474121	36207.63671875

10.6700000762939	35687.93359375

10.6800003051758	35708.4140625

10.6899995803833	35925.90625

10.6999998092651	36646.8203125

10.710000038147	36929.01953125

10.7200002670288	36018.68359375

10.7299995422363	35818.0703125

10.7399997711182	35457.078125

10.75	35206.1953125

10.7600002288818	35841.30078125

10.7700004577637	36107.83984375

10.7799997329712	36489.17578125

10.789999961853	36341.06640625

10.8000001907349	35662.75

10.8100004196167	35112.3671875

10.8199996948242	35249.46875

10.8299999237061	35675.03515625

10.8400001525879	35867.8046875

10.8500003814697	36251.3203125

10.8599996566772	35706.23046875

10.8699998855591	35549.78125

10.8800001144409	35563.09765625

10.8900003433228	35624.1015625

10.8999996185303	36116.39453125

10.9099998474121	35499.62890625

10.9200000762939	35785.67578125

10.9300003051758	36579.49609375

10.9399995803833	35889.0625

10.9499998092651	35367.85546875

10.960000038147	35065.83984375

10.9700002670288	34753.7265625

10.9799995422363	34863.6171875

10.9899997711182	35253.09375

11	35381.33203125

11.0100002288818	35258.0546875

11.0200004577637	35695.8984375

11.0299997329712	35521.12109375

11.039999961853	35852.76171875

11.0500001907349	35868.18359375

11.0600004196167	35889.93359375

11.0699996948242	35692.34375

11.0799999237061	35549.3046875

11.0900001525879	35284.78515625

11.1000003814697	35818.11328125

11.1099996566772	35518

11.1199998855591	35164.80859375

11.1300001144409	35071.26953125

11.1400003433228	34923.25

11.1499996185303	34625.765625

11.1599998474121	34942.23046875

11.1700000762939	35526.96875

11.1800003051758	35439.88671875

11.1899995803833	34868.6640625

11.1999998092651	34536.5

11.210000038147	34517.4140625

11.2200002670288	34802.08984375

11.2299995422363	35223.54296875

11.2399997711182	34909.640625

11.25	34862.7890625

11.2600002288818	35205.55078125

11.2700004577637	35316.96484375

11.2799997329712	34875.109375

11.289999961853	34762.140625

11.3000001907349	35049.9453125

11.3100004196167	35932.7734375

11.3199996948242	35316.76953125

11.3299999237061	34577.24609375

11.3400001525879	34465.5390625

11.3500003814697	34821.65234375

11.3599996566772	35043.66015625

11.3699998855591	34772.91015625

11.3800001144409	35135.0625

11.3900003433228	35494.171875

11.3999996185303	35033.7734375

11.4099998474121	34293.69921875

11.4200000762939	33970.2578125

11.4300003051758	34550.53515625

11.4399995803833	34643.62109375

11.4499998092651	34515.07421875

11.460000038147	34890.27734375

11.4700002670288	34721.5859375

11.4799995422363	34282.06640625

11.4899997711182	33849.90234375

11.5	34799.90625

11.5100002288818	34861.6796875

11.5200004577637	34149.265625

11.5299997329712	34479.99609375

11.539999961853	33828.828125

11.5500001907349	33963.12890625

11.5600004196167	34256.1484375

11.5699996948242	34273.0078125

11.5799999237061	34732.34765625

11.5900001525879	34777.8359375

11.6000003814697	33887.796875

11.6099996566772	33436.953125

11.6199998855591	34081.25

11.6300001144409	34000.21484375

11.6400003433228	33877.54296875

11.6499996185303	34148.1640625

11.6599998474121	34057.59375

11.6700000762939	34044.8671875

11.6800003051758	33980.171875

11.6899995803833	33895

11.6999998092651	33993.75390625

11.710000038147	34381.5

11.7200002670288	34545.2109375

11.7299995422363	34294.37109375

11.7399997711182	33893.5

11.75	34386.46484375

11.7600002288818	34424.53125

11.7700004577637	34225.75390625

11.7799997329712	33609.72265625

11.789999961853	33416.0078125

11.8000001907349	33696.87109375

11.8100004196167	34068.44140625

11.8199996948242	33865.453125

11.8299999237061	33904.7265625

11.8400001525879	34073.1328125

11.8500003814697	34517.76171875

11.8599996566772	34624.7265625

11.8699998855591	34338

11.8800001144409	33877.09765625

11.8900003433228	34580.2265625

11.8999996185303	34304.38671875

11.9099998474121	34314.80859375

11.9200000762939	34326.30078125

11.9300003051758	33817.328125

11.9399995803833	34279.63671875

11.9499998092651	34013.0078125

11.960000038147	33124.69140625

11.9700002670288	32793.25

11.9799995422363	33352.39453125

11.9899997711182	34802.21484375

12	35060.859375

12.0100002288818	33495.765625

12.0200004577637	32688.607421875

12.0299997329712	33180.7421875

12.039999961853	33582.90234375

12.0500001907349	33268.23046875

12.0600004196167	32852.546875

12.0699996948242	33286.54296875

12.0799999237061	33711.84765625

12.0900001525879	33554.90234375

12.1000003814697	33412.296875

12.1099996566772	33640.52734375

12.1199998855591	33706.640625

12.1300001144409	33248.921875

12.1400003433228	33666.109375

12.1499996185303	33578.12109375

12.1599998474121	32956.98828125

12.1700000762939	32848.04296875

12.1800003051758	33405.76171875

12.1899995803833	33702.27734375

12.1999998092651	33826.07421875

12.210000038147	33532.0234375

12.2200002670288	33133.55859375

12.2299995422363	33135.78125

