2thetadeg,intx,d-value,sigx,count
0.001,0.0,88267.7,0.0,0
0.011,0.0,8025.935,0.0,0
0.021,0.0,4204.101,0.0,0
0.03099,0.0,2847.949,0.0,0
0.04099,0.0,2153.331,0.0,0
0.05099,0.0,1731.111,0.0,0
0.06099,0.0,1447.323,0.0,0
0.07098,0.0,1243.476,0.0,0
0.08098,0.0,1089.961,0.0,0
0.09098,0.0,970.1851,0.0,0
0.10098,0.0,874.1274,0.0,0
0.11098,0.0,795.3773,0.0,0
0.12097,0.0,729.6438,0.0,0
0.13097,0.0,673.9459,0.0,0
0.14097,0.0,626.1484,0.0,0
0.15097,0.0,584.6817,0.0,0
0.16096,0.0,548.3662,0.0,0
0.17096,0.0,516.298,0.0,0
0.18096,0.0,487.7733,0.0,0
0.19096,0.0,462.2355,0.0,0
0.20096,0.0,439.2388,0.0,0
0.21095,0.0,418.4218,0.0,0
0.22095,0.0,399.4887,0.0,0
0.23095,0.0,382.1949,0.0,0
0.24095,0.0,366.3362,0.0,0
0.25095,0.0,351.7412,0.0,0
0.26094,0.0,338.2645,0.0,0
0.27094,0.0,325.7825,0.0,0
0.28094,0.0,314.1888,0.0,0
0.29094,0.0,303.392,0.0,0
0.30093,0.0,293.3126,0.0,0
0.31093,0.0,283.8813,0.0,0
0.32093,0.0,275.0377,0.0,0
0.33093,0.0,266.7284,0.0,0
0.34093,0.0,258.9065,0.0,0
0.35092,0.0,251.5303,0.0,0
0.36092,0.0,244.5627,0.0,0
0.37092,0.0,237.9707,0.0,0
0.38092,0.0,231.7248,0.0,0
0.39091,0.0,225.7984,0.0,0
0.40091,0.0,220.1675,0.0,0
0.41091,0.0,214.8107,0.0,0
0.42091,0.0,209.7083,0.0,0
0.43091,0.0,204.8427,0.0,0
0.4409,0.0,200.1978,0.0,0
0.4509,0.0,195.7588,0.0,0
0.4609,0.0,191.5125,0.0,0
0.4709,0.0,187.4464,0.0,0
0.48089,0.0,183.5494,0.0,0
0.49089,0.0,179.8112,0.0,0
0.50089,0.0,176.2221,0.0,0
0.51089,0.0,172.7736,0.0,0
0.52089,0.0,169.4574,0.0,0
0.53088,0.0,166.2661,0.0,0
0.54088,0.0,163.1929,0.0,0
0.55088,0.0,160.2311,0.0,0
0.56088,0.0,157.375,0.0,0
0.57088,0.0,154.6189,0.0,0
0.58087,0.0,151.9576,0.0,0
0.59087,0.0,149.3865,0.0,0
0.60087,0.0,146.9009,0.0,0
0.61087,0.0,144.4966,0.0,0
0.62086,0.0,142.1698,0.0,0
