[PowderGraph 1]
2thetadeg	d-value	intx	sigx	count
   0.00100  88267.70067    0.00000    0.00000          0
   0.01100   8024.54877    0.00000    0.00000          0
   0.02100   4203.34038    0.00000    0.00000          0
   0.03100   2847.42542    0.00000    0.00000          0
   0.04100   2152.93193    0.00000    0.00000          0
   0.05100   1730.78868    0.00000    0.00000          0
   0.06100   1447.05298    0.00000    0.00000          0
   0.07100   1243.24281    0.00000    0.00000          0
   0.08100   1089.75612    0.00000    0.00000          0
   0.09100    970.00276    0.00000    0.00000          0
   0.10100    873.96293    0.00000    0.00000          0
   0.11100    795.22757    0.00000    0.00000          0
   0.12100    729.50632    0.00000    0.00000          0
   0.13100    673.81885    0.00000    0.00000          0
   0.14100    626.03031    0.00000    0.00000          0
   0.15100    584.57138    0.00000    0.00000          0
   0.16100    548.26263    0.00000    0.00000          0
   0.17100    516.20051    0.00000    0.00000          0
   0.18099    487.68117    0.00000    0.00000          0
   0.19099    462.14815    0.00000    0.00000          0
   0.20099    439.15573    0.00000    0.00000          0
   0.21099    418.34269    0.00000    0.00000          0
   0.22099    399.41318    0.00000    0.00000          0
   0.23099    382.12259    0.00000    0.00000          0
   0.24099    366.26691    0.00000    0.00000          0
   0.25099    351.67462    0.00000    0.00000          0
   0.26099    338.20052    0.00000    0.00000          0
   0.27099    325.72082    0.00000    0.00000          0
   0.28099    314.12936    0.00000    0.00000          0
   0.29099    303.33456    0.00000    0.00000          0
   0.30099    293.25702    0.00000    0.00000          0
   0.31099    283.82756    0.00000    0.00000          0
   0.32099    274.98560    0.00000    0.00000          0
   0.33099    266.67790    0.00000    0.00000          0
   0.34099    258.85746    0.00000    0.00000          0
   0.35099    251.48262    0.00000    0.00000          0
   0.36099    244.51637    0.00000    0.00000          0
   0.37099    237.92565    0.00000    0.00000          0
   0.38099    231.68091    0.00000    0.00000          0
   0.39099    225.75559    0.00000    0.00000          0
   0.40099    220.12579    0.00000    0.00000          0
   0.41099    214.76996    0.00000    0.00000          0
   0.42099    209.66856    0.00000    0.00000          0
   0.43099    204.80388    0.00000    0.00000          0
   0.44099    200.15982    0.00000    0.00000          0
   0.45099    195.72171    0.00000    0.00000          0
   0.46099    191.47614    0.00000    0.00000          0
   0.47099    187.41086    0.00000    0.00000          0
   0.48099    183.51460    0.00000    0.00000          0
   0.49099    179.77706    0.00000    0.00000          0
   0.50099    176.18871    0.00000    0.00000          0
   0.51099    172.74082    0.00000    0.00000          0
   0.52098    169.42528    0.00000    0.00000          0
   0.53098    166.23462    0.00000    0.00000          0
   0.54098    163.16191    0.00000    0.00000          0
   0.55098    160.20074    0.00000    0.00000          0
   0.56098    157.34513    0.00000    0.00000          0
   0.57098    154.58955    0.00000    0.00000          0
   0.58098    151.92882    0.00000    0.00000          0
   0.59098    149.35813    0.00000    0.00000          0
   0.60098    146.87300    0.00000    0.00000          0
   0.61098    144.46920    0.00000    0.00000          0
   0.62098    142.14283    0.00000    0.00000          0
   0.63098    139.89019    0.00000    0.00000          0
   0.64098    137.70784    0.00000    0.00000          0
   0.65098    135.59254    0.00000    0.00000          0
   0.66098    133.54123    0.00000    0.00000          0
   0.67098    131.55107    0.00000    0.00000          0
   0.68098    129.61936    0.00000    0.00000          0
   0.69098    127.74356    0.00000    0.00000          0
   0.70098    125.92128    0.00000    0.00000          0
   0.71098    124.15026    0.00000    0.00000          0
   0.72098    122.42836    0.00000    0.00000          0
