M26/1	
4.73999977111816	68420.84375
4.75	67482.625
4.76000022888184	66658.203125
4.76999998092651	65927.203125
4.78000020980835	66465.609375
4.78999996185303	65710.3125
4.80000019073486	64584.953125
4.80999994277954	65757.578125
4.82000017166138	67429.296875
4.82999992370605	67164.109375
4.84000015258789	66627.7890625
4.84999990463257	66782.8515625
4.8600001335144	67411.6953125
4.86999988555908	64426.44140625
4.88000011444092	63810.9140625
4.8899998664856	64750.2109375
4.90000009536743	64125.2109375
4.90999984741211	64727.87890625
4.92000007629395	65223.9765625
4.92999982833862	64947.515625
4.94000005722046	64493.1484375
4.94999980926514	63066.5234375
4.96000003814697	64997.54296875
4.96999979019165	65424.4921875
4.98000001907349	64189.90234375
4.98999977111816	63477.83984375
5	62935.46875
5.01000022888184	63098.04296875
5.01999998092651	63166.3984375
5.03000020980835	62609.1328125
5.03999996185303	63687.078125
5.05000019073486	64100.4140625
5.05999994277954	63937.78515625
5.07000017166138	63344.703125
5.07999992370605	63833.71484375
5.09000015258789	64169.66796875
5.09999990463257	64203.2265625
5.1100001335144	61437.94921875
5.11999988555908	61616.75
5.13000011444092	62593.75390625
5.1399998664856	61812.15234375
5.15000009536743	62796.21875
5.15999984741211	61300.73828125
5.17000007629395	60831.68359375
5.17999982833862	61240.859375
5.19000005722046	60507.76953125
5.19999980926514	59439.3125
5.21000003814697	59511.265625
5.21999979019165	60225.98046875
5.23000001907349	59759.42578125
5.23999977111816	59849.39453125
5.25	61739.58203125
5.26000022888184	61112.41015625
5.26999998092651	59139.70703125
5.28000020980835	60178.17578125
5.28999996185303	60148.8671875
5.30000019073486	60656.41015625
5.30999994277954	59867.67578125
5.32000017166138	60713.140625
5.32999992370605	60574.94921875
5.34000015258789	60595.75390625
5.34999990463257	59028.74609375
5.3600001335144	59576.25390625
5.36999988555908	60772.02734375
5.38000011444092	61349.3671875
5.3899998664856	61322.48046875
5.40000009536743	58975.34375
5.40999984741211	58997.5859375
5.42000007629395	60410
5.42999982833862	59442.1640625
5.44000005722046	58918.12109375
5.44999980926514	58552.05078125
5.46000003814697	58590.81640625
5.46999979019165	58720.10546875
5.48000001907349	59229.80859375
5.48999977111816	59126.921875
5.5	59420.96875
5.51000022888184	59243.28125
5.51999998092651	58246.00390625
5.53000020980835	56673.38671875
5.53999996185303	56561.62109375
5.55000019073486	57865.9375
5.55999994277954	56648.19921875
5.57000017166138	58023.85546875
5.57999992370605	58040.12890625
5.59000015258789	57714.8125
5.59999990463257	58871.26953125
5.6100001335144	58316.19140625
5.61999988555908	57262.609375
5.63000011444092	57548.25
5.6399998664856	57210.6875
5.65000009536743	57100.40234375
5.65999984741211	57667.8671875
5.67000007629395	55889.34765625
5.67999982833862	55472.71875
5.69000005722046	55662.7734375
5.69999980926514	55099.33984375
5.71000003814697	56234.859375
5.71999979019165	57049.5859375
5.73000001907349	56492.91015625
5.73999977111816	54839.49609375
5.75	56042.06640625
5.76000022888184	54655.23046875
5.76999998092651	55466.73046875
5.78000020980835	55654.52734375
5.78999996185303	55245.54296875
5.80000019073486	56180.98046875
5.80999994277954	56528.0859375
5.82000017166138	56693.2734375
5.82999992370605	56210.30078125
5.84000015258789	56149.01171875
5.84999990463257	54998.66796875
5.8600001335144	55412.828125
5.86999988555908	54862.0703125
5.88000011444092	53624.953125
5.8899998664856	52979.6484375
5.90000009536743	53887.72265625
5.90999984741211	54320.91796875
5.92000007629395	54831.36328125
5.92999982833862	54153.9140625
5.94000005722046	53379.109375
5.94999980926514	52623.64453125
5.96000003814697	54182.58984375
5.96999979019165	54189.3671875
5.98000001907349	52830.78125
5.98999977111816	52641.4453125
6	53627.6796875
6.01000022888184	52242.99609375
6.01999998092651	52315.578125
6.03000020980835	52620.13671875
6.03999996185303	52466.75
6.05000019073486	52162.12890625
6.05999994277954	51840.078125
6.07000017166138	52597.02734375
6.07999992370605	54582.9375
6.09000015258789	54397.0078125
6.09999990463257	52428.76953125
6.1100001335144	51780.578125
6.11999988555908	51193.4765625
6.13000011444092	51433.18359375
6.1399998664856	51786.8515625
6.15000009536743	51374.0390625
6.15999984741211	50398.60546875
6.17000007629395	51344.21484375
6.17999982833862	51842.40234375
6.19000005722046	51138.2265625
6.19999980926514	50968.70703125
6.21000003814697	50228.46484375
6.21999979019165	50302.62890625
6.23000001907349	51394.5546875
6.23999977111816	51714.1875
6.25	52140.4453125
6.26000022888184	50621.39453125
6.26999998092651	49935.03515625
6.28000020980835	51540.90234375
6.28999996185303	50241.30078125
6.30000019073486	49451.7421875
6.30999994277954	48964.8671875
6.32000017166138	48131.65625
6.32999992370605	48299.66015625
6.34000015258789	49556.4921875
6.34999990463257	50806.34765625
6.3600001335144	50928.8203125
6.36999988555908	50293.125
6.38000011444092	49637.8125
6.3899998664856	48177.85546875
6.40000009536743	49262.3828125
6.40999984741211	49370.06640625
6.42000007629395	49090.1484375
6.42999982833862	48919.16015625
6.44000005722046	47991.421875
6.44999980926514	48141.84765625
6.46000003814697	48053.47265625
6.46999979019165	47645.59765625
6.48000001907349	48855.87890625
6.48999977111816	47637.3515625
6.5	48067.83984375
6.51000022888184	48987.125
6.51999998092651	48168.38671875
6.53000020980835	46560.08984375
6.53999996185303	47346.6796875
6.55000019073486	48660.25390625
6.55999994277954	48448.671875
6.57000017166138	47448.91796875
6.57999992370605	47723.31640625
6.59000015258789	48290.421875
6.59999990463257	45953.140625
6.6100001335144	47404.8515625
6.61999988555908	47715.515625
6.63000011444092	47415.51953125
6.6399998664856	46647.67578125
6.65000009536743	47156.46484375
6.65999984741211	45732.01171875
6.67000007629395	46674.78125
6.67999982833862	47290.234375
6.69000005722046	46381.4296875
6.69999980926514	46116.3984375
6.71000003814697	45424.015625
6.71999979019165	45866.37890625
6.73000001907349	46924.96484375
6.73999977111816	46394.8671875
6.75	44865.73046875
6.76000022888184	44398.06640625
6.76999998092651	45487.21484375
6.78000020980835	44859.640625
6.78999996185303	44811.2890625
6.80000019073486	44693.79296875
6.80999994277954	44879.890625
6.82000017166138	45378.890625
6.82999992370605	44670.83203125
6.84000015258789	44719.9453125
6.84999990463257	45508.953125
6.8600001335144	45387.2890625
6.86999988555908	45856.1328125
6.88000011444092	45619.55859375
6.8899998664856	42916.66015625
6.90000009536743	43650.75390625
6.90999984741211	45292.1328125
6.92000007629395	45865.6640625
6.92999982833862	44545.60546875
6.94000005722046	44158.49609375
6.94999980926514	44049.66015625
6.96000003814697	44348.16015625
6.96999979019165	44286.734375
6.98000001907349	44280.5
6.98999977111816	44518.4921875
7	44526.56640625
7.01000022888184	44218.796875
7.01999998092651	44764.68359375
7.03000020980835	43694.5
7.03999996185303	43821.77734375
7.05000019073486	43749.953125
7.05999994277954	43884.33984375
7.07000017166138	42552.75
7.07999992370605	42865.6015625
7.09000015258789	42652.51953125
7.09999990463257	42499.67578125
7.1100001335144	43288.70703125
7.11999988555908	44394.12890625
7.13000011444092	43051.15234375
7.1399998664856	42974.90234375
7.15000009536743	43031.6875
7.15999984741211	42751.73046875
7.17000007629395	43010.16015625
7.17999982833862	44175.015625
7.19000005722046	43835.73828125
7.19999980926514	42467.5078125
7.21000003814697	43185.80078125
7.21999979019165	42689.953125
7.23000001907349	42637.71875
7.23999977111816	41562.70703125
7.25	42255.8203125
7.26000022888184	42894.0625
7.26999998092651	42571.43359375
7.28000020980835	44037.0703125
7.28999996185303	43602.8671875
7.30000019073486	42795.51953125
7.30999994277954	41968.40625
7.32000017166138	42562.55859375
7.32999992370605	43564.1015625
7.34000015258789	41432.50390625
7.34999990463257	41103.4296875
7.3600001335144	41703.1796875
7.36999988555908	43099.16015625
7.38000011444092	42637.046875
7.3899998664856	42889.30859375
7.40000009536743	41990.96875
7.40999984741211	41125.57421875
7.42000007629395	40738.49609375
7.42999982833862	41483.66796875
7.44000005722046	41423.43359375
7.44999980926514	41144.62109375
7.46000003814697	41191.10546875
7.46999979019165	41094.39453125
7.48000001907349	40992.51953125
7.48999977111816	40602.16015625
7.5	41237.9921875
7.51000022888184	42187.94140625
7.51999998092651	42474.68359375
7.53000020980835	42154.7890625
7.53999996185303	40774.4296875
7.55000019073486	40594.453125
7.55999994277954	40233.4296875
7.57000017166138	39990.12109375
7.57999992370605	41012.171875
7.59000015258789	40872.5546875
7.59999990463257	40392.22265625
7.6100001335144	40246.1328125
7.61999988555908	41051.140625
7.63000011444092	39573.0078125
7.6399998664856	40951.84765625
7.65000009536743	40298.0859375
7.65999984741211	41075.41015625
7.67000007629395	41376.75
7.67999982833862	39834.98828125
7.69000005722046	40544.73828125
7.69999980926514	39548.08984375
7.71000003814697	40079.953125
7.71999979019165	39907.10546875
7.73000001907349	39694.859375
7.73999977111816	39663.83984375
7.75	39713.53125
7.76000022888184	40725.02734375
7.76999998092651	39531.8359375
7.78000020980835	37921.66796875
7.78999996185303	38728.24609375
7.80000019073486	38322.23828125
7.80999994277954	39205.921875
7.82000017166138	39872.84375
7.82999992370605	39191.6640625
7.84000015258789	39395.5234375
7.84999990463257	39051.10546875
7.8600001335144	39452.24609375
7.86999988555908	41467.13671875
7.88000011444092	40018.5859375
7.8899998664856	38333.015625
7.90000009536743	38192.39453125
7.90999984741211	39936.24609375
7.92000007629395	38464.578125
7.92999982833862	38556.09765625
7.94000005722046	39342.4921875
7.94999980926514	38490.9140625
7.96000003814697	38837.6484375
7.96999979019165	39179.6796875
7.98000001907349	39116.84375
7.98999977111816	38722.2734375
8	38534.5703125
8.01000022888184	38522.62109375
8.02000045776367	38742.41796875
8.02999973297119	38470.3984375
8.03999996185303	38399.484375
8.05000019073486	39281.01953125
8.0600004196167	37432.90234375
8.06999969482422	38200.24609375
8.07999992370605	38057.65234375
8.09000015258789	37970.59765625
8.10000038146973	38636.92578125
8.10999965667725	37874.43359375
8.11999988555908	39195.56640625
8.13000011444092	38041.7109375
8.14000034332275	37668.1328125
8.14999961853027	38228.3984375
8.15999984741211	38829.4140625
8.17000007629395	38595.25
8.18000030517578	38616.46484375
8.1899995803833	37999.04296875
8.19999980926514	38157.14453125
8.21000003814697	38816.4609375
8.22000026702881	38497.09375
8.22999954223633	36791.8125
8.23999977111816	36602.56640625
8.25	36701.3046875
8.26000022888184	37700.45703125
8.27000045776367	38254.49609375
8.27999973297119	37992.2578125
8.28999996185303	37195.2734375
8.30000019073486	37810.3984375
8.3100004196167	37303.421875
8.31999969482422	38320.8125
8.32999992370605	38766.3671875
8.34000015258789	37858.5625
8.35000038146973	36918.16796875
8.35999965667725	37768.2109375
8.36999988555908	36370.55078125
8.38000011444092	36962.3359375
8.39000034332275	36166.52734375
8.39999961853027	36230.9296875
8.40999984741211	36796.23828125
8.42000007629395	37539.93359375
8.43000030517578	38112.76953125
8.4399995803833	36986.2109375
8.44999980926514	36819.04296875
8.46000003814697	37052.7421875
8.47000026702881	36672.94140625
8.47999954223633	37258.48828125
8.48999977111816	36637.484375
8.5	35309.94140625
8.51000022888184	36157.81640625
8.52000045776367	37501.23828125
8.52999973297119	37200.9765625
8.53999996185303	37173.9609375
8.55000019073486	36356.9140625
8.5600004196167	36580.2890625
8.56999969482422	36692.80078125
8.57999992370605	37206.4609375
8.59000015258789	36015.43359375
8.60000038146973	35732.41015625
8.60999965667725	35544.3515625
8.61999988555908	36498.1328125
8.63000011444092	36654.078125
8.64000034332275	36603.3515625
8.64999961853027	36137.3515625
8.65999984741211	36135.89453125
8.67000007629395	36267.140625
8.68000030517578	35849.9609375
8.6899995803833	36990.87890625
8.69999980926514	36461.09375
8.71000003814697	36313.33984375
8.72000026702881	36433.9453125
8.72999954223633	35654.8046875
8.73999977111816	36723.9765625
8.75	36533.68359375
8.76000022888184	35332.9296875
8.77000045776367	35935.49609375
8.77999973297119	35998.3203125
8.78999996185303	36076.390625
8.80000019073486	35962.125
8.8100004196167	35226.44921875
8.81999969482422	35443.8359375
8.82999992370605	35722.2578125
8.84000015258789	35363.02734375
8.85000038146973	35311.859375
8.85999965667725	34867.44921875
8.86999988555908	34859.66796875
8.88000011444092	35359.69140625
8.89000034332275	34928.90625
8.89999961853027	34901.1015625
8.90999984741211	36136.69921875
8.92000007629395	35612.3515625
8.93000030517578	35328.3671875
8.9399995803833	35415.859375
8.94999980926514	34607.20703125
8.96000003814697	33765.4921875
8.97000026702881	34774.109375
8.97999954223633	34869.44921875
8.98999977111816	34564.46484375
9	34548.34375
9.01000022888184	34404.13671875
9.02000045776367	34796.3984375
9.02999973297119	34973.29296875
9.03999996185303	34465.28125
9.05000019073486	33737.72265625
9.0600004196167	34277.55859375
9.06999969482422	34927.65625
9.07999992370605	35512.5078125
9.09000015258789	35173.30078125
9.10000038146973	35284.0703125
9.10999965667725	34398.18359375
9.11999988555908	34285.359375
9.13000011444092	34927.734375
9.14000034332275	34977.18359375
9.14999961853027	35171.0078125
9.15999984741211	35326.21484375
9.17000007629395	33868.45703125
9.18000030517578	33474.765625
9.1899995803833	33812.5
9.19999980926514	35781.8515625
9.21000003814697	35160.43359375
9.22000026702881	35121.5859375
9.22999954223633	35094.06640625
9.23999977111816	34980.7265625
9.25	34527.56640625
9.26000022888184	33796.15234375
9.27000045776367	34148.05078125
9.27999973297119	34720.9921875
9.28999996185303	34287.33984375
9.30000019073486	34790.74609375
9.3100004196167	34930.8359375
9.31999969482422	34014.953125
9.32999992370605	34460.5859375
9.34000015258789	34675.8515625
9.35000038146973	33952.38671875
9.35999965667725	34238.4921875
9.36999988555908	34519.92578125
9.38000011444092	33445.6171875
9.39000034332275	33753.73828125
9.39999961853027	34132.58203125
9.40999984741211	33850.96875
9.42000007629395	33601.28515625
9.43000030517578	32975.09375
9.4399995803833	33255.19140625
9.44999980926514	33273.6171875
9.46000003814697	33990.25390625
9.47000026702881	33654.69140625
9.47999954223633	33534.046875
9.48999977111816	33566.6015625
9.5	34416.50390625
9.51000022888184	33689.32421875
9.52000045776367	33065.1796875
9.52999973297119	33618.22265625
9.53999996185303	33394.125
9.55000019073486	33345.828125
9.5600004196167	33669.640625
9.56999969482422	33701.5078125
9.57999992370605	33103.70703125
9.59000015258789	33012.08984375
9.60000038146973	32827.35546875
9.60999965667725	32643.2265625
9.61999988555908	33192.3203125
9.63000011444092	33153.67578125
9.64000034332275	32978.453125
9.64999961853027	32868.86328125
9.65999984741211	33298.703125
9.67000007629395	33534.05859375
9.68000030517578	33143.04296875
9.6899995803833	32866.5234375
9.69999980926514	33217.19140625
9.71000003814697	33361.0625
9.72000026702881	34306.62109375
9.72999954223633	33978.890625
9.73999977111816	33184.2109375
9.75	33594.90625
9.76000022888184	34078.0234375
9.77000045776367	32782.32421875
9.77999973297119	32302.650390625
9.78999996185303	33031.546875
9.80000019073486	33258.7578125
9.8100004196167	32787.42578125
9.81999969482422	33009.93359375
9.82999992370605	32942.09375
9.84000015258789	32435.78125
9.85000038146973	32428.0703125
9.85999965667725	32989.20703125
9.86999988555908	32900.421875
9.88000011444092	32917.75
9.89000034332275	32793.0078125
9.89999961853027	33363.3125
9.90999984741211	33181.41015625
9.92000007629395	32240.111328125
9.93000030517578	32585.83203125
9.9399995803833	32721.615234375
9.94999980926514	32268.263671875
9.96000003814697	31969.193359375
9.97000026702881	31770.966796875
9.97999954223633	32405.228515625
9.98999977111816	32833.95703125
10	33060.3359375
10.0100002288818	32677.001953125
10.0200004577637	32023.197265625
10.0299997329712	32528.046875
10.039999961853	31968.75390625
10.0500001907349	32022.123046875
10.0600004196167	31932.373046875
10.0699996948242	32417.8203125
10.0799999237061	32369.208984375
10.0900001525879	33918.734375
10.1000003814697	33355.75
10.1099996566772	32288.76171875
10.1199998855591	31822.818359375
10.1300001144409	31636.146484375
10.1400003433228	32088.74609375
10.1499996185303	31724.798828125
10.1599998474121	31585.39453125
10.1700000762939	31488.880859375
10.1800003051758	31481.865234375
10.1899995803833	31984.720703125
10.1999998092651	31932.66796875
10.210000038147	32032.8046875
10.2200002670288	32013.017578125
10.2299995422363	31728.033203125
10.2399997711182	31417.921875
10.25	31892.607421875
10.2600002288818	32112.568359375
10.2700004577637	31888.30078125
10.2799997329712	31818.232421875
10.289999961853	32317.380859375
10.3000001907349	32177.359375
10.3100004196167	31688.490234375
10.3199996948242	31684.1015625
10.3299999237061	31743.38671875
10.3400001525879	31800.16796875
10.3500003814697	31738.65625
10.3599996566772	31297.537109375
10.3699998855591	31640.529296875
10.3800001144409	32255.095703125
10.3900003433228	31874.271484375
10.3999996185303	32096.181640625
10.4099998474121	31942.748046875
10.4200000762939	31882.083984375
10.4300003051758	31726.56640625
10.4399995803833	32221.873046875
10.4499998092651	31823.267578125
10.460000038147	31318.87109375
10.4700002670288	31708.751953125
10.4799995422363	31762.9453125
10.4899997711182	31332.1171875
10.5	31306.45703125
10.5100002288818	31585.841796875
10.5200004577637	31782.33203125
10.5299997329712	32002.75390625
10.539999961853	31807.30859375
10.5500001907349	31299.32421875
10.5600004196167	31493.173828125
10.5699996948242	31392.71875
10.5799999237061	31804.11328125
10.5900001525879	32057.138671875
10.6000003814697	32091.3203125
10.6099996566772	32136.427734375
10.6199998855591	31816.1015625
10.6300001144409	31139.375
10.6400003433228	30564.537109375
10.6499996185303	30653.876953125
10.6599998474121	29735.505859375
10.6700000762939	30466.716796875
10.6800003051758	31945.564453125
10.6899995803833	31452.439453125
10.6999998092651	31265.986328125
10.710000038147	31383.595703125
10.7200002670288	30997.919921875
10.7299995422363	31514.056640625
10.7399997711182	32049.32421875
10.75	32095.953125
10.7600002288818	31978.302734375
10.7700004577637	31225.63671875
10.7799997329712	30309.2578125
10.789999961853	30496.11328125
10.8000001907349	31137.029296875
10.8100004196167	30899.822265625
10.8199996948242	30722.908203125
10.8299999237061	31331.43359375
10.8400001525879	31055.474609375
10.8500003814697	30460.587890625
10.8599996566772	30037.1015625
10.8699998855591	30416.224609375
10.8800001144409	30967.048828125
10.8900003433228	30716.4765625
10.8999996185303	30541.306640625
10.9099998474121	30804.876953125
10.9200000762939	30745.462890625
10.9300003051758	30578.73828125
10.9399995803833	30647.83203125
10.9499998092651	30565.978515625
10.960000038147	30655.7578125
10.9700002670288	30677.49609375
10.9799995422363	29735.947265625
10.9899997711182	30261.392578125
11	30957.02734375
11.0100002288818	31033.609375
11.0200004577637	30780.48828125
11.0299997329712	30491.443359375
11.039999961853	30010.814453125
11.0500001907349	30174.28125
11.0600004196167	29946.263671875
11.0699996948242	30258.283203125
11.0799999237061	30491.96875
11.0900001525879	30594.548828125
11.1000003814697	30268.7109375
11.1099996566772	29762.1953125
11.1199998855591	30225.130859375
11.1300001144409	30553.642578125
11.1400003433228	29968.740234375
11.1499996185303	30152.978515625
11.1599998474121	30221.1953125
11.1700000762939	30416.6328125
11.1800003051758	30682.970703125
11.1899995803833	30517.439453125
11.1999998092651	30259.212890625
11.210000038147	30408.30078125
11.2200002670288	30367.392578125
11.2299995422363	30211.890625
11.2399997711182	30160.927734375
11.25	30428.759765625
11.2600002288818	30412.60546875
11.2700004577637	30337.419921875
11.2799997329712	29768.919921875
11.289999961853	30160.8828125
11.3000001907349	30069.9921875
11.3100004196167	30537.0703125
11.3199996948242	30247.078125
11.3299999237061	29972.9375
11.3400001525879	30123.720703125
11.3500003814697	29665.333984375
11.3599996566772	29425.8828125
11.3699998855591	29894.234375
11.3800001144409	30195.419921875
11.3900003433228	30025.8125
11.3999996185303	29765.2578125
11.4099998474121	29762.970703125
11.4200000762939	29772.75390625
11.4300003051758	29573.314453125
11.4399995803833	29196.826171875
11.4499998092651	29103.36328125
11.460000038147	29576.80859375
11.4700002670288	30172.421875
11.4799995422363	29198.775390625
11.4899997711182	29419.708984375
11.5	29844.193359375
11.5100002288818	29746.65625
11.5200004577637	30126.90625
11.5299997329712	29687.88671875
11.539999961853	29406.11328125
11.5500001907349	29732.052734375
11.5600004196167	29951.900390625
11.5699996948242	29453.412109375
11.5799999237061	29406.39453125
11.5900001525879	29648.72265625
11.6000003814697	29460.666015625
11.6099996566772	29781.1484375
11.6199998855591	30301.248046875
11.6300001144409	30143.80859375
11.6400003433228	29970.08203125
11.6499996185303	29890.193359375
11.6599998474121	30740.857421875
11.6700000762939	30523.953125
11.6800003051758	29572.619140625
11.6899995803833	29056.501953125
11.6999998092651	29115.220703125
11.710000038147	29270.638671875
11.7200002670288	29545.408203125
11.7299995422363	30342.482421875
11.7399997711182	30164.384765625
11.75	29889.73828125
11.7600002288818	29471.013671875
11.7700004577637	29413.01953125
11.7799997329712	28989.220703125
11.789999961853	28744.810546875
11.8000001907349	28866.751953125
11.8100004196167	29327.595703125
11.8199996948242	29824.84765625
11.8299999237061	29718.67578125
11.8400001525879	29294.697265625
11.8500003814697	29235.359375
11.8599996566772	29403.3125
11.8699998855591	29064.93359375
11.8800001144409	29264.86328125
11.8900003433228	29469.328125
11.8999996185303	29132.86328125
11.9099998474121	28036.912109375
11.9200000762939	28134.232421875
11.9300003051758	28937.94140625
11.9399995803833	28902.185546875
11.9499998092651	28730.798828125
11.960000038147	29202.505859375
11.9700002670288	28926.59765625
11.9799995422363	28973.330078125
11.9899997711182	29460.19140625
12	29027.4296875
12.0100002288818	28784.525390625
12.0200004577637	29139.08984375
12.0299997329712	29064.888671875
12.039999961853	29186.498046875
12.0500001907349	29031.9921875
12.0600004196167	28598.6640625
12.0699996948242	28000.29296875
12.0799999237061	27979.90625
12.0900001525879	28479.51171875
12.1000003814697	28688.76953125
12.1099996566772	28806.369140625
12.1199998855591	28601.4609375
12.1300001144409	28992.8203125
12.1400003433228	28932.0546875
12.1499996185303	29076.310546875
12.1599998474121	29147.7734375
12.1700000762939	28554.4765625
12.1800003051758	28330.7421875
12.1899995803833	28561.39453125
12.1999998092651	28413.1015625
12.210000038147	28200.654296875
12.2200002670288	28286.013671875
12.2299995422363	28335.134765625
12.2399997711182	28315.34765625
12.25	28496.4765625
12.2600002288818	28957.94140625
12.2700004577637	29295.90625
12.2799997329712	29571.650390625
12.289999961853	29320.974609375
12.3000001907349	29255.568359375
12.3100004196167	29518.03515625
12.3199996948242	29447.642578125
12.3299999237061	28967.880859375
12.3400001525879	28590.37890625
12.3500003814697	28345.197265625
12.3599996566772	28033.466796875
12.3699998855591	27451.203125
12.3800001144409	28254.90625
12.3900003433228	28690.83984375
12.3999996185303	28383.353515625
12.4099998474121	28410.880859375
12.4200000762939	28368.900390625
12.4300003051758	28957.013671875
12.4399995803833	28936.16015625
12.4499998092651	28070.982421875
12.460000038147	27919.306640625
12.4700002670288	27573.671875
12.4799995422363	27670.294921875
12.4899997711182	28419.025390625
12.5	28425.9453125
12.5100002288818	27670.9375
12.5200004577637	27843.19140625
12.5299997329712	28152.51171875
12.539999961853	27934.384765625
12.5500001907349	28375.05859375
12.5600004196167	28935.34765625
12.5699996948242	28644.84375
12.5799999237061	28064.0234375
12.5900001525879	27926.140625
12.6000003814697	27959.548828125
12.6099996566772	27922.875
12.6199998855591	27694.208984375
